i,i_count_all,i_count_2,i_count_3,i_count_4,i_amount_all,i_amount_2,i_amount_3,i_amount_4
14710008,2.0,1.0,0.0,1.0,17.8,8.9,0.0,8.9
14710010,1.0,0.0,1.0,0.0,39.9,0.0,39.9,0.0
14710012,1.0,0.0,0.0,1.0,24.8,0.0,0.0,24.8
14710013,1.0,1.0,0.0,0.0,25.9,25.9,0.0,0.0
14710014,1.0,1.0,0.0,0.0,52.9,52.9,0.0,0.0
14710015,1.0,0.0,0.0,1.0,28.9,0.0,0.0,28.9
14710019,1.0,0.0,0.0,1.0,32.8,0.0,0.0,32.8
14710024,2.0,1.0,1.0,0.0,77.8,38.9,38.9,0.0
14710026,2.0,2.0,0.0,0.0,59.8,59.8,0.0,0.0
14714001,2.0,1.0,1.0,0.0,53.6,26.8,26.8,0.0
14715009,1.0,0.0,0.0,1.0,36.8,0.0,0.0,36.8
14715011,1.0,0.0,1.0,0.0,21.8,0.0,21.8,0.0
14720001,5.0,2.0,0.0,3.0,15.0,6.0,0.0,9.0
14720004,3.0,0.0,3.0,0.0,9.0,0.0,9.0,0.0
14720005,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0
14720008,1.0,1.0,0.0,0.0,2.5,2.5,0.0,0.0
14721017,1.0,0.0,1.0,0.0,17.5,0.0,17.5,0.0
14721020,3.0,0.0,1.0,2.0,22.5,0.0,7.5,15.0
14721021,8.0,3.0,2.0,3.0,58.2,21.3,14.4,22.5
14721022,7.0,5.0,1.0,1.0,51.9,36.9,7.5,7.5
14721024,1.0,1.0,0.0,0.0,7.5,7.5,0.0,0.0
14721026,3.0,2.0,0.0,1.0,45.0,30.0,0.0,15.0
14721027,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0
14721028,1.0,0.0,0.0,1.0,15.0,0.0,0.0,15.0
14721033,1.0,1.0,0.0,0.0,15.0,15.0,0.0,0.0
14721036,3.0,0.0,2.0,1.0,45.0,0.0,30.0,15.0
14721039,1.0,0.0,1.0,0.0,15.0,0.0,15.0,0.0
14721041,2.0,0.0,2.0,0.0,35.0,0.0,35.0,0.0
14721042,1.0,1.0,0.0,0.0,11.5,11.5,0.0,0.0
14721043,3.0,0.0,2.0,1.0,31.3,0.0,19.8,11.5
14721044,2.0,1.0,1.0,0.0,21.4,11.5,9.9,0.0
14721056,1.0,0.0,1.0,0.0,26.5,0.0,26.5,0.0
14721057,1.0,0.0,1.0,0.0,26.5,0.0,26.5,0.0
14721066,1.0,0.0,1.0,0.0,30.8,0.0,30.8,0.0
14721068,1.0,0.0,0.0,1.0,29.8,0.0,0.0,29.8
14721069,1.0,0.0,1.0,0.0,35.0,0.0,35.0,0.0
14721070,3.0,2.0,1.0,0.0,37.5,25.0,12.5,0.0
14721071,2.0,2.0,0.0,0.0,25.0,25.0,0.0,0.0
14721072,1.0,1.0,0.0,0.0,12.5,12.5,0.0,0.0
14721073,1.0,1.0,0.0,0.0,12.5,12.5,0.0,0.0
14721076,1.0,1.0,0.0,0.0,12.5,12.5,0.0,0.0
14721077,2.0,0.0,1.0,1.0,43.6,0.0,21.8,21.8
14721078,4.0,1.0,1.0,2.0,87.2,21.8,21.8,43.6
14721080,3.0,0.0,3.0,0.0,50.400000000000006,0.0,50.400000000000006,0.0
14721086,1.0,0.0,1.0,0.0,16.8,0.0,16.8,0.0
14721096,1.0,0.0,0.0,1.0,15.0,0.0,0.0,15.0
14722007,1.0,0.0,0.0,1.0,9.8,0.0,0.0,9.8
14722015,1.0,1.0,0.0,0.0,4.9,4.9,0.0,0.0
14722017,2.0,0.0,1.0,1.0,12.4,0.0,5.9,6.5
14722021,1.0,1.0,0.0,0.0,5.5,5.5,0.0,0.0
14722022,7.0,5.0,0.0,2.0,29.0,20.0,0.0,9.0
14722029,1.0,0.0,1.0,0.0,4.0,0.0,4.0,0.0
14722030,3.0,2.0,0.0,1.0,13.5,9.0,0.0,4.5
14722031,2.0,1.0,1.0,0.0,7.99,4.0,3.99,0.0
14722032,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
14722033,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
14722034,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
14722035,1.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0
14722039,2.0,0.0,2.0,0.0,16.6,0.0,16.6,0.0
14722045,1.0,0.0,0.0,1.0,10.5,0.0,0.0,10.5
14722047,2.0,0.0,0.0,2.0,19.6,0.0,0.0,19.6
14722050,4.0,2.0,0.0,2.0,22.0,11.0,0.0,11.0
14722051,4.0,2.0,0.0,2.0,22.0,11.0,0.0,11.0
14722053,1.0,0.0,0.0,1.0,5.5,0.0,0.0,5.5
14722057,1.0,0.0,0.0,1.0,6.0,0.0,0.0,6.0
14722062,1.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
14722063,1.0,1.0,0.0,0.0,5.0,5.0,0.0,0.0
14722066,3.0,2.0,1.0,0.0,12.0,8.0,4.0,0.0
14722069,2.0,2.0,0.0,0.0,12.0,12.0,0.0,0.0
14722072,3.0,0.0,2.0,1.0,15.0,0.0,10.0,5.0
14722074,4.0,2.0,1.0,1.0,20.0,10.0,5.0,5.0
14722075,2.0,1.0,1.0,0.0,12.0,6.0,6.0,0.0
14722078,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
14722079,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
14722080,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
14722095,1.0,0.0,0.0,1.0,5.5,0.0,0.0,5.5
14722097,1.0,0.0,0.0,1.0,4.5,0.0,0.0,4.5
14722101,1.0,0.0,0.0,1.0,3.0,0.0,0.0,3.0
14723002,1.0,0.0,1.0,0.0,1.5,0.0,1.5,0.0
14723003,2.0,1.0,0.0,1.0,3.0,1.5,0.0,1.5
14723004,1.0,0.0,1.0,0.0,1.5,0.0,1.5,0.0
14723008,3.0,3.0,0.0,0.0,1.7999999999999998,1.7999999999999998,0.0,0.0
14723009,3.0,3.0,0.0,0.0,1.7999999999999998,1.7999999999999998,0.0,0.0
14723011,6.0,6.0,0.0,0.0,6.0,6.0,0.0,0.0
14723012,3.0,1.0,2.0,0.0,3.0,1.0,2.0,0.0
14723019,4.0,3.0,0.0,1.0,35.6,26.700000000000003,0.0,8.9
14723020,2.0,0.0,1.0,1.0,17.8,0.0,8.9,8.9
14730000,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
14730005,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
14732001,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
14732003,1.0,0.0,0.0,1.0,5.0,0.0,0.0,5.0
14733008,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
14733015,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0
14741004,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
14750003,2.0,0.0,2.0,0.0,21.6,0.0,21.6,0.0
14750010,1.0,0.0,0.0,1.0,9.5,0.0,0.0,9.5
14750011,2.0,0.0,2.0,0.0,12.4,0.0,12.4,0.0
14750012,5.0,2.0,3.0,0.0,62.5,25.0,37.5,0.0
14750015,2.0,0.0,0.0,2.0,17.8,0.0,0.0,17.8
14750017,2.0,1.0,1.0,0.0,13.6,6.8,6.8,0.0
14750019,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
14750025,1.0,1.0,0.0,0.0,11.5,11.5,0.0,0.0
14750028,2.0,0.0,0.0,2.0,21.8,0.0,0.0,21.8
14750029,3.0,1.0,2.0,0.0,32.7,10.9,21.8,0.0
14750037,1.0,0.0,0.0,1.0,8.9,0.0,0.0,8.9
14750038,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
14750040,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
14750041,2.0,0.0,2.0,0.0,11.98,0.0,11.98,0.0
14750042,4.0,3.0,0.0,1.0,25.47,17.97,0.0,7.5
14750043,3.0,0.0,2.0,1.0,32.7,0.0,21.8,10.9
14750044,1.0,1.0,0.0,0.0,11.8,11.8,0.0,0.0
14750053,2.0,2.0,0.0,0.0,17.6,17.6,0.0,0.0
14750054,2.0,2.0,0.0,0.0,17.6,17.6,0.0,0.0
14750057,4.0,1.0,3.0,0.0,38.8,9.7,29.099999999999998,0.0
14750061,3.0,1.0,0.0,2.0,38.1,13.6,0.0,24.5
14750062,1.0,1.0,0.0,0.0,12.6,12.6,0.0,0.0
14750064,2.0,0.0,0.0,2.0,13.0,0.0,0.0,13.0
14750066,3.0,0.0,3.0,0.0,26.700000000000003,0.0,26.700000000000003,0.0
14753011,1.0,0.0,1.0,0.0,8.9,0.0,8.9,0.0
14753012,2.0,2.0,0.0,0.0,19.8,19.8,0.0,0.0
14754005,1.0,0.0,0.0,1.0,7.9,0.0,0.0,7.9
14754014,1.0,1.0,0.0,0.0,12.5,12.5,0.0,0.0
14754017,1.0,1.0,0.0,0.0,19.9,19.9,0.0,0.0
14754022,2.0,2.0,0.0,0.0,15.8,15.8,0.0,0.0
14760000,1.0,0.0,1.0,0.0,5.6,0.0,5.6,0.0
14770010,1.0,0.0,1.0,0.0,142.8,0.0,142.8,0.0
14770017,1.0,0.0,1.0,0.0,109.8,0.0,109.8,0.0
14770018,3.0,3.0,0.0,0.0,320.70000000000005,320.70000000000005,0.0,0.0
14770019,1.0,0.0,0.0,1.0,129.9,0.0,0.0,129.9
14770039,1.0,0.0,0.0,1.0,124.9,0.0,0.0,124.9
14771004,1.0,0.0,1.0,0.0,35.0,0.0,35.0,0.0
14771007,1.0,1.0,0.0,0.0,44.9,44.9,0.0,0.0
14774009,2.0,1.0,1.0,0.0,70.0,35.0,35.0,0.0
14774011,1.0,0.0,1.0,0.0,89.9,0.0,89.9,0.0
14775004,1.0,0.0,0.0,1.0,34.9,0.0,0.0,34.9
14777022,1.0,1.0,0.0,0.0,198.0,198.0,0.0,0.0
14777030,1.0,0.0,1.0,0.0,218.0,0.0,218.0,0.0
14777059,2.0,2.0,0.0,0.0,338.0,338.0,0.0,0.0
14800001,2.0,0.0,1.0,1.0,17.0,0.0,8.5,8.5
14800003,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0
14800008,1.0,0.0,1.0,0.0,15.6,0.0,15.6,0.0
14800009,2.0,0.0,2.0,0.0,11.0,0.0,11.0,0.0
14800010,2.0,1.0,0.0,1.0,17.2,8.6,0.0,8.6
14800019,1.0,0.0,1.0,0.0,8.8,0.0,8.8,0.0
14800021,1.0,1.0,0.0,0.0,19.9,19.9,0.0,0.0
14800022,1.0,0.0,1.0,0.0,6.9,0.0,6.9,0.0
14800026,1.0,0.0,0.0,1.0,32.8,0.0,0.0,32.8
14801002,2.0,1.0,1.0,0.0,17.0,8.5,8.5,0.0
14801005,1.0,0.0,1.0,0.0,9.0,0.0,9.0,0.0
14801009,1.0,0.0,1.0,0.0,14.9,0.0,14.9,0.0
14801010,1.0,0.0,1.0,0.0,9.5,0.0,9.5,0.0
14802006,2.0,0.0,2.0,0.0,20.0,0.0,20.0,0.0
14802008,1.0,0.0,1.0,0.0,14.0,0.0,14.0,0.0
14802009,1.0,0.0,0.0,1.0,15.0,0.0,0.0,15.0
14802011,1.0,1.0,0.0,0.0,7.5,7.5,0.0,0.0
14802013,1.0,1.0,0.0,0.0,16.8,16.8,0.0,0.0
14802015,1.0,0.0,0.0,1.0,9.8,0.0,0.0,9.8
14802016,1.0,0.0,1.0,0.0,16.5,0.0,16.5,0.0
14802022,1.0,0.0,1.0,0.0,13.9,0.0,13.9,0.0
14802023,1.0,1.0,0.0,0.0,23.9,23.9,0.0,0.0
14802027,2.0,2.0,0.0,0.0,27.8,27.8,0.0,0.0
14802050,1.0,0.0,0.0,1.0,14.4,0.0,0.0,14.4
14802051,1.0,0.0,1.0,0.0,25.9,0.0,25.9,0.0
14802052,1.0,0.0,1.0,0.0,10.9,0.0,10.9,0.0
14802054,5.0,1.0,3.0,1.0,90.9,16.9,55.5,18.5
14802055,5.0,2.0,3.0,0.0,118.1,51.6,66.5,0.0
14802056,6.0,2.0,3.0,1.0,115.3,39.6,55.900000000000006,19.8
14802057,2.0,1.0,0.0,1.0,20.6,9.9,0.0,10.7
14804000,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
14804015,1.0,1.0,0.0,0.0,10.9,10.9,0.0,0.0
14804025,1.0,0.0,1.0,0.0,8.9,0.0,8.9,0.0
14810001,2.0,2.0,0.0,0.0,9.6,9.6,0.0,0.0
14810009,1.0,0.0,0.0,1.0,6.5,0.0,0.0,6.5
14811002,2.0,1.0,1.0,0.0,10.0,5.0,5.0,0.0
14811003,2.0,1.0,0.0,1.0,29.6,14.8,0.0,14.8
14811005,1.0,0.0,0.0,1.0,9.0,0.0,0.0,9.0
14811015,1.0,1.0,0.0,0.0,22.0,22.0,0.0,0.0
14811020,2.0,0.0,1.0,1.0,25.8,0.0,12.9,12.9
14811021,1.0,1.0,0.0,0.0,22.9,22.9,0.0,0.0
14811024,1.0,0.0,1.0,0.0,7.9,0.0,7.9,0.0
14811025,1.0,1.0,0.0,0.0,9.8,9.8,0.0,0.0
14811027,2.0,1.0,0.0,1.0,13.0,6.5,0.0,6.5
14812001,1.0,0.0,0.0,1.0,5.5,0.0,0.0,5.5
14812003,2.0,2.0,0.0,0.0,44.0,44.0,0.0,0.0
14812004,1.0,1.0,0.0,0.0,18.0,18.0,0.0,0.0
14812005,2.0,2.0,0.0,0.0,21.6,21.6,0.0,0.0
14812007,5.0,1.0,0.0,4.0,40.5,8.9,0.0,31.6
14812008,1.0,0.0,1.0,0.0,7.55,0.0,7.55,0.0
14812016,1.0,1.0,0.0,0.0,3.9,3.9,0.0,0.0
14813000,1.0,0.0,1.0,0.0,5.9,0.0,5.9,0.0
14813002,1.0,1.0,0.0,0.0,15.5,15.5,0.0,0.0
14813003,4.0,0.0,1.0,3.0,31.6,0.0,8.9,22.700000000000003
14814000,1.0,0.0,1.0,0.0,5.5,0.0,5.5,0.0
14814001,1.0,0.0,1.0,0.0,8.5,0.0,8.5,0.0
14814019,2.0,2.0,0.0,0.0,17.8,17.8,0.0,0.0
14814023,1.0,0.0,1.0,0.0,6.5,0.0,6.5,0.0
14814026,3.0,0.0,0.0,3.0,25.799999999999997,0.0,0.0,25.799999999999997
14815001,3.0,1.0,2.0,0.0,17.1,5.7,11.4,0.0
14815003,1.0,1.0,0.0,0.0,4.5,4.5,0.0,0.0
14815006,2.0,1.0,0.0,1.0,24.700000000000003,14.8,0.0,9.9
14815007,2.0,0.0,2.0,0.0,10.59,0.0,10.59,0.0
14815012,2.0,0.0,1.0,1.0,17.8,0.0,8.9,8.9
14818000,1.0,0.0,1.0,0.0,6.5,0.0,6.5,0.0
14820001,1.0,1.0,0.0,0.0,19.5,19.5,0.0,0.0
14820003,2.0,2.0,0.0,0.0,19.6,19.6,0.0,0.0
14820004,2.0,0.0,2.0,0.0,31.2,0.0,31.2,0.0
14820008,2.0,1.0,0.0,1.0,53.8,26.9,0.0,26.9
14820015,1.0,1.0,0.0,0.0,23.9,23.9,0.0,0.0
14820028,1.0,0.0,0.0,1.0,18.9,0.0,0.0,18.9
14821000,1.0,0.0,1.0,0.0,6.8,0.0,6.8,0.0
14822000,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
14822001,1.0,0.0,1.0,0.0,3.8,0.0,3.8,0.0
14822002,3.0,0.0,2.0,1.0,17.97,0.0,11.98,5.99
14822003,1.0,1.0,0.0,0.0,7.5,7.5,0.0,0.0
14822004,1.0,0.0,1.0,0.0,7.5,0.0,7.5,0.0
14822006,1.0,0.0,1.0,0.0,7.5,0.0,7.5,0.0
14822009,2.0,2.0,0.0,0.0,15.0,15.0,0.0,0.0
14822010,4.0,2.0,1.0,1.0,53.99,28.0,14.0,11.99
14822013,1.0,0.0,1.0,0.0,10.9,0.0,10.9,0.0
14823000,3.0,2.0,0.0,1.0,29.700000000000003,19.8,0.0,9.9
14826006,1.0,0.0,0.0,1.0,13.8,0.0,0.0,13.8
14826011,1.0,1.0,0.0,0.0,19.9,19.9,0.0,0.0
14826012,1.0,1.0,0.0,0.0,19.9,19.9,0.0,0.0
14826019,1.0,0.0,0.0,1.0,6.5,0.0,0.0,6.5
14826022,1.0,0.0,0.0,1.0,6.5,0.0,0.0,6.5
14826023,1.0,0.0,0.0,1.0,4.5,0.0,0.0,4.5
14827002,1.0,0.0,1.0,0.0,9.6,0.0,9.6,0.0
14828002,1.0,0.0,1.0,0.0,4.9,0.0,4.9,0.0
14828017,2.0,0.0,2.0,0.0,27.0,0.0,27.0,0.0
14830004,2.0,1.0,0.0,1.0,11.6,5.8,0.0,5.8
14830006,1.0,0.0,0.0,1.0,6.9,0.0,0.0,6.9
14830013,2.0,1.0,1.0,0.0,27.6,13.8,13.8,0.0
14830014,2.0,1.0,0.0,1.0,18.6,9.3,0.0,9.3
14830016,1.0,1.0,0.0,0.0,9.3,9.3,0.0,0.0
14830017,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
14830018,2.0,1.0,1.0,0.0,13.6,6.8,6.8,0.0
14830021,1.0,0.0,1.0,0.0,6.8,0.0,6.8,0.0
14830022,1.0,1.0,0.0,0.0,14.8,14.8,0.0,0.0
14830029,2.0,1.0,0.0,1.0,18.8,8.9,0.0,9.9
14830032,2.0,1.0,1.0,0.0,23.8,11.9,11.9,0.0
14830033,1.0,1.0,0.0,0.0,9.9,9.9,0.0,0.0
14830034,1.0,0.0,1.0,0.0,7.6,0.0,7.6,0.0
14830038,1.0,0.0,1.0,0.0,12.5,0.0,12.5,0.0
14830041,1.0,0.0,0.0,1.0,32.0,0.0,0.0,32.0
14831001,3.0,2.0,1.0,0.0,13.799999999999999,9.2,4.6,0.0
14831002,2.0,0.0,1.0,1.0,16.0,0.0,8.0,8.0
14831005,2.0,2.0,0.0,0.0,19.8,19.8,0.0,0.0
14831007,2.0,0.0,0.0,2.0,14.0,0.0,0.0,14.0
14831008,2.0,0.0,0.0,2.0,24.3,0.0,0.0,24.3
14831012,1.0,0.0,1.0,0.0,7.5,0.0,7.5,0.0
14831014,2.0,1.0,0.0,1.0,19.8,9.9,0.0,9.9
14831015,1.0,1.0,0.0,0.0,9.3,9.3,0.0,0.0
14831016,1.0,1.0,0.0,0.0,11.2,11.2,0.0,0.0
14831017,2.0,1.0,1.0,0.0,14.4,6.9,7.5,0.0
14831020,2.0,1.0,1.0,0.0,13.0,6.5,6.5,0.0
14831023,1.0,0.0,1.0,0.0,4.5,0.0,4.5,0.0
14831027,1.0,0.0,1.0,0.0,6.5,0.0,6.5,0.0
14831029,1.0,0.0,1.0,0.0,12.4,0.0,12.4,0.0
14831031,1.0,0.0,1.0,0.0,10.5,0.0,10.5,0.0
14831032,1.0,1.0,0.0,0.0,4.2,4.2,0.0,0.0
14831034,2.0,0.0,0.0,2.0,8.6,0.0,0.0,8.6
14831035,1.0,0.0,0.0,1.0,14.3,0.0,0.0,14.3
14831036,1.0,0.0,0.0,1.0,14.2,0.0,0.0,14.2
14832000,1.0,0.0,0.0,1.0,5.5,0.0,0.0,5.5
14832022,1.0,0.0,1.0,0.0,8.0,0.0,8.0,0.0
14833003,3.0,0.0,2.0,1.0,29.700000000000003,0.0,19.8,9.9
14833008,2.0,2.0,0.0,0.0,13.8,13.8,0.0,0.0
14833009,5.0,0.0,1.0,4.0,67.8,0.0,11.8,56.0
14833011,1.0,0.0,0.0,1.0,3.7,0.0,0.0,3.7
14833014,1.0,0.0,1.0,0.0,12.0,0.0,12.0,0.0
14834000,4.0,4.0,0.0,0.0,23.6,23.6,0.0,0.0
14834001,2.0,2.0,0.0,0.0,11.8,11.8,0.0,0.0
14834002,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0
14834007,3.0,2.0,0.0,1.0,13.5,9.0,0.0,4.5
14834008,3.0,3.0,0.0,0.0,13.5,13.5,0.0,0.0
14834009,8.0,7.0,1.0,0.0,51.0,45.5,5.5,0.0
14834010,4.0,2.0,1.0,1.0,25.0,13.0,5.5,6.5
14834015,1.0,1.0,0.0,0.0,4.9,4.9,0.0,0.0
14834016,8.0,8.0,0.0,0.0,39.199999999999996,39.199999999999996,0.0,0.0
14835002,1.0,1.0,0.0,0.0,15.9,15.9,0.0,0.0
14835003,1.0,1.0,0.0,0.0,15.9,15.9,0.0,0.0
14835005,2.0,2.0,0.0,0.0,19.8,19.8,0.0,0.0
14835008,1.0,1.0,0.0,0.0,6.8,6.8,0.0,0.0
14835011,2.0,2.0,0.0,0.0,49.6,49.6,0.0,0.0
14835012,1.0,1.0,0.0,0.0,24.8,24.8,0.0,0.0
14835013,1.0,0.0,1.0,0.0,6.9,0.0,6.9,0.0
14835015,1.0,0.0,1.0,0.0,7.5,0.0,7.5,0.0
14835017,1.0,1.0,0.0,0.0,7.9,7.9,0.0,0.0
14835020,1.0,1.0,0.0,0.0,9.0,9.0,0.0,0.0
14835021,1.0,1.0,0.0,0.0,5.8,5.8,0.0,0.0
14835022,2.0,0.0,0.0,2.0,27.3,0.0,0.0,27.3
14835029,1.0,1.0,0.0,0.0,8.8,8.8,0.0,0.0
14835030,1.0,1.0,0.0,0.0,8.8,8.8,0.0,0.0
14835060,3.0,2.0,1.0,0.0,16.5,11.0,5.5,0.0
14836007,2.0,1.0,0.0,1.0,17.8,8.9,0.0,8.9
14836010,1.0,1.0,0.0,0.0,24.8,24.8,0.0,0.0
14836011,1.0,0.0,0.0,1.0,6.9,0.0,0.0,6.9
14836012,3.0,1.0,1.0,1.0,20.700000000000003,6.9,6.9,6.9
14836013,5.0,2.0,2.0,1.0,31.0,11.2,13.2,6.6
14836022,1.0,0.0,1.0,0.0,7.5,0.0,7.5,0.0
14837003,2.0,2.0,0.0,0.0,19.6,19.6,0.0,0.0
14837004,1.0,1.0,0.0,0.0,10.8,10.8,0.0,0.0
14837005,2.0,0.0,0.0,2.0,19.6,0.0,0.0,19.6
14837006,3.0,3.0,0.0,0.0,32.400000000000006,32.400000000000006,0.0,0.0
14837008,1.0,1.0,0.0,0.0,11.5,11.5,0.0,0.0
14837013,2.0,1.0,0.0,1.0,17.2,8.6,0.0,8.6
14838000,1.0,1.0,0.0,0.0,8.9,8.9,0.0,0.0
14838002,2.0,2.0,0.0,0.0,13.2,13.2,0.0,0.0
14839000,1.0,0.0,1.0,0.0,10.9,0.0,10.9,0.0
14839008,1.0,0.0,0.0,1.0,21.5,0.0,0.0,21.5
14839012,3.0,1.0,1.0,1.0,35.400000000000006,11.8,11.8,11.8
14839013,1.0,0.0,0.0,1.0,11.8,0.0,0.0,11.8
14839048,1.0,0.0,1.0,0.0,12.9,0.0,12.9,0.0
14839050,1.0,0.0,0.0,1.0,10.8,0.0,0.0,10.8
14839052,1.0,0.0,0.0,1.0,10.8,0.0,0.0,10.8
14840000,1.0,0.0,1.0,0.0,5.8,0.0,5.8,0.0
14840001,2.0,0.0,2.0,0.0,6.0,0.0,6.0,0.0
14840003,1.0,1.0,0.0,0.0,5.5,5.5,0.0,0.0
14841003,2.0,0.0,2.0,0.0,9.8,0.0,9.8,0.0
14841008,6.0,3.0,3.0,0.0,34.4,17.2,17.2,0.0
14841016,1.0,0.0,1.0,0.0,13.99,0.0,13.99,0.0
14841018,1.0,0.0,1.0,0.0,10.9,0.0,10.9,0.0
14842012,2.0,2.0,0.0,0.0,19.8,19.8,0.0,0.0
14842019,1.0,1.0,0.0,0.0,3.4,3.4,0.0,0.0
14842022,1.0,1.0,0.0,0.0,9.8,9.8,0.0,0.0
14842023,1.0,0.0,0.0,1.0,16.9,0.0,0.0,16.9
14842024,2.0,2.0,0.0,0.0,33.8,33.8,0.0,0.0
14842025,1.0,1.0,0.0,0.0,1.8,1.8,0.0,0.0
14842026,1.0,1.0,0.0,0.0,7.2,7.2,0.0,0.0
14843015,2.0,0.0,1.0,1.0,7.0,0.0,3.5,3.5
14843017,1.0,1.0,0.0,0.0,6.9,6.9,0.0,0.0
14843019,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
14843021,3.0,0.0,3.0,0.0,7.199999999999999,0.0,7.199999999999999,0.0
14843025,2.0,0.0,0.0,2.0,8.6,0.0,0.0,8.6
14843027,2.0,1.0,1.0,0.0,15.8,7.9,7.9,0.0
14843028,1.0,0.0,1.0,0.0,7.9,0.0,7.9,0.0
14844004,1.0,1.0,0.0,0.0,6.5,6.5,0.0,0.0
14844009,1.0,1.0,0.0,0.0,9.8,9.8,0.0,0.0
14844011,2.0,0.0,2.0,0.0,11.8,0.0,11.8,0.0
14844017,2.0,2.0,0.0,0.0,9.0,9.0,0.0,0.0
14844021,1.0,1.0,0.0,0.0,7.6,7.6,0.0,0.0
14844025,1.0,1.0,0.0,0.0,6.9,6.9,0.0,0.0
14844026,1.0,1.0,0.0,0.0,6.9,6.9,0.0,0.0
14844027,1.0,0.0,0.0,1.0,12.9,0.0,0.0,12.9
14844035,1.0,0.0,1.0,0.0,4.3,0.0,4.3,0.0
14844038,1.0,0.0,0.0,1.0,4.3,0.0,0.0,4.3
14844039,2.0,0.0,2.0,0.0,8.6,0.0,8.6,0.0
14844043,3.0,1.0,1.0,1.0,48.400000000000006,16.8,16.8,14.8
14845001,1.0,0.0,1.0,0.0,15.9,0.0,15.9,0.0
14845002,1.0,0.0,0.0,1.0,9.9,0.0,0.0,9.9
14845008,11.0,4.0,0.0,7.0,116.59999999999998,42.4,0.0,74.2
14845009,5.0,1.0,1.0,3.0,53.0,10.6,10.6,31.799999999999997
14845010,3.0,2.0,1.0,0.0,29.099999999999998,19.4,9.7,0.0
14845017,1.0,1.0,0.0,0.0,7.6,7.6,0.0,0.0
14845026,1.0,1.0,0.0,0.0,11.9,11.9,0.0,0.0
14846000,2.0,0.0,2.0,0.0,19.8,0.0,19.8,0.0
14846001,2.0,2.0,0.0,0.0,15.8,15.8,0.0,0.0
14846003,1.0,1.0,0.0,0.0,6.0,6.0,0.0,0.0
14846011,1.0,1.0,0.0,0.0,5.8,5.8,0.0,0.0
14846013,3.0,0.0,3.0,0.0,17.4,0.0,17.4,0.0
14846016,4.0,2.0,1.0,1.0,14.0,7.0,3.5,3.5
14846021,2.0,1.0,1.0,0.0,17.8,8.9,8.9,0.0
14846022,1.0,1.0,0.0,0.0,7.9,7.9,0.0,0.0
14846025,1.0,0.0,1.0,0.0,12.9,0.0,12.9,0.0
14846026,3.0,2.0,1.0,0.0,14.700000000000001,9.8,4.9,0.0
14847016,1.0,1.0,0.0,0.0,3.5,3.5,0.0,0.0
14847018,340.0,340.0,0.0,0.0,612.0,612.0,0.0,0.0
14847025,1.0,0.0,0.0,1.0,8.3,0.0,0.0,8.3
14850005,2.0,1.0,1.0,0.0,19.8,9.9,9.9,0.0
14850010,1.0,1.0,0.0,0.0,5.2,5.2,0.0,0.0
14850011,3.0,0.0,1.0,2.0,29.700000000000003,0.0,9.9,19.8
14850017,1.0,0.0,1.0,0.0,9.9,0.0,9.9,0.0
14851005,3.0,0.0,1.0,2.0,28.799999999999997,0.0,9.6,19.2
14851008,1.0,0.0,1.0,0.0,9.6,0.0,9.6,0.0
14851011,1.0,0.0,1.0,0.0,9.6,0.0,9.6,0.0
14851013,2.0,2.0,0.0,0.0,7.6,7.6,0.0,0.0
14852010,1.0,0.0,1.0,0.0,3.5,0.0,3.5,0.0
14853000,2.0,0.0,0.0,2.0,7.0,0.0,0.0,7.0
14853003,4.0,0.0,0.0,4.0,11.6,0.0,0.0,11.6
14860014,5.0,1.0,1.0,3.0,9.0,1.8,1.8,5.4
14860017,19.0,5.0,3.0,11.0,53.19999999999998,14.0,8.399999999999999,30.800000000000004
14860020,18.0,6.0,12.0,0.0,50.399999999999984,16.8,33.6,0.0
