,b,c,b_c_agg_count_max,b_c_agg_count_median,b_c_agg_count_mean,b_c_agg_count_std,b_c_agg_amount_max,b_c_agg_amount_median,b_c_agg_amount_mean,b_c_agg_amount_std
26,10060.0,10119.0,1.0,1.0,0.6666666666666666,0.4714045207910317,2.7,2.5,1.7333333333333334,1.2283683848458853
27,10060.0,10130.0,2.0,1.0,1.3333333333333333,0.4714045207910317,7.8,3.9,5.2,1.8384776310850237
28,10060.0,10131.0,2.0,0.0,0.6666666666666666,0.9428090415820634,7.6,0.0,2.533333333333333,3.5826743580118405
29,10060.0,10132.0,3.0,3.0,2.3333333333333335,0.9428090415820634,8.9,7.5,6.3,2.747119703738202
30,10060.0,10137.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850235
31,10060.0,10141.0,5.0,3.0,3.3333333333333335,1.247219128924647,7.5,2.7,4.0,2.5019992006393608
32,10060.0,10150.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850233
33,10062.0,10000.0,13.0,12.0,11.0,2.160246899469287,54.00000000000001,45.2,48.06666666666667,4.196294661828327
34,10062.0,10141.0,1.0,0.0,0.3333333333333333,0.4714045207910317,1.0,0.0,0.3333333333333333,0.4714045207910317
35,10063.0,10002.0,1.0,0.0,0.3333333333333333,0.4714045207910317,2.7,0.0,0.9,1.2727922061357857
36,10064.0,10001.0,9.0,2.0,4.333333333333333,3.299831645537222,72.60000000000002,8.9,30.133333333333344,30.028467974388725
37,10066.0,10300.0,2.0,0.0,0.6666666666666666,0.9428090415820634,7.0,0.0,2.3333333333333335,3.2998316455372216
38,10066.0,10309.0,3.0,3.0,2.0,1.4142135623730951,9.9,9.9,6.6000000000000005,4.666904755831214
39,10068.0,10000.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.0,0.0,1.0,1.4142135623730951
40,10068.0,10141.0,7.0,5.0,5.0,1.632993161855452,14.7,10.5,10.5,3.4292856398964484
41,10068.0,10300.0,10.0,0.0,3.3333333333333335,4.714045207910316,38.5,0.0,12.833333333333334,18.14907405045472
42,10069.0,10150.0,8.0,7.0,5.666666666666667,2.6246692913372702,30.3,28.0,22.7,9.169878225291034
43,10075.0,10201.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.5,0.0,1.5,2.1213203435596424
44,10080.0,10110.0,10.0,2.0,4.666666666666667,3.7712361663282534,50.6,11.4,23.8,18.96804330094875
45,10080.0,10113.0,5.0,0.0,1.6666666666666667,2.357022603955158,22.5,0.0,7.5,10.606601717798213
46,10080.0,10119.0,1.0,0.0,0.3333333333333333,0.4714045207910317,2.9,0.0,0.9666666666666667,1.3670731102939917
47,10080.0,10200.0,6.0,0.0,2.0,2.8284271247461903,22.8,0.0,7.6000000000000005,10.748023074035522
48,10083.0,10501.0,14.0,1.0,5.0,6.377042156569663,308.0,17.0,108.33333333333333,141.3561302369146
49,10084.0,10401.0,6.0,0.0,2.0,2.8284271247461903,94.8,0.0,31.599999999999998,44.6891485709898
50,10085.0,10116.0,2.0,0.0,0.6666666666666666,0.9428090415820634,23.0,0.0,7.666666666666667,10.842303978193728
51,10086.0,10119.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.0,0.0,1.6666666666666667,2.357022603955158
52,10086.0,10133.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.0,0.0,2.0,2.8284271247461903
53,10086.0,10141.0,25.0,24.0,21.333333333333332,4.496912521077347,140.5,87.1,100.86666666666667,28.457024128011387
54,10086.0,10150.0,7.0,7.0,5.666666666666667,1.8856180831641267,25.5,24.5,20.166666666666668,6.847546194724712
55,10087.0,10410.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.5,0.0,2.5,3.5355339059327378
56,10091.0,10300.0,37.0,4.0,13.666666666666666,16.579773487261185,276.8,22.0,99.60000000000001,125.62080507092234
57,10094.0,10141.0,1.0,0.0,0.3333333333333333,0.4714045207910317,2.0,0.0,0.6666666666666666,0.9428090415820634
58,10094.0,10152.0,10.0,3.0,4.333333333333333,4.189935029992179,48.00000000000001,12.0,20.000000000000004,20.396078054371145
59,10097.0,10422.0,1.0,1.0,0.6666666666666666,0.4714045207910317,4.9,3.9,2.9333333333333336,2.1139746660943906
60,10098.0,10400.0,4.0,0.0,1.3333333333333333,1.8856180831641267,300.0,0.0,100.0,141.4213562373095
61,10098.0,10401.0,3.0,0.0,1.0,1.4142135623730951,45.0,0.0,15.0,21.213203435596427
62,10104.0,10501.0,22.0,20.0,14.0,9.93310961716756,380.0,362.0,247.33333333333334,175.04539093871878
63,10104.0,10502.0,4.0,1.0,1.6666666666666667,1.699673171197595,47.0,11.0,19.333333333333332,20.07209228976613
64,10106.0,10110.0,1.0,0.0,0.3333333333333333,0.4714045207910317,2.7,0.0,0.9,1.2727922061357857
65,10106.0,10130.0,2.0,1.0,1.3333333333333333,0.4714045207910317,11.0,5.5,7.333333333333333,2.592724864350674
66,10106.0,10131.0,2.0,1.0,1.0,0.816496580927726,11.0,5.5,5.5,4.4907311951024935
67,10106.0,10132.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.592724864350674
68,10106.0,10137.0,7.0,4.0,4.333333333333333,2.0548046676563256,36.0,22.0,22.0,11.430952132988164
69,10106.0,10141.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.8,0.0,1.2666666666666666,1.7913371790059203
70,10106.0,10150.0,2.0,0.0,0.6666666666666666,0.9428090415820634,8.0,0.0,2.6666666666666665,3.7712361663282534
71,10107.0,10002.0,2.0,1.0,1.3333333333333333,0.4714045207910317,6.8,3.8,4.533333333333333,1.6357125528513727
72,10107.0,10119.0,24.0,0.0,8.0,11.313708498984761,60.0,0.0,20.0,28.284271247461902
73,10107.0,10130.0,1.0,0.0,0.3333333333333333,0.4714045207910317,2.5,0.0,0.8333333333333334,1.178511301977579
74,10107.0,10140.0,8.0,6.0,6.333333333333333,1.247219128924647,12.0,9.0,9.5,1.8708286933869707
75,10107.0,10141.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.0,0.0,1.0,1.4142135623730951
76,10107.0,10200.0,3.0,1.0,1.3333333333333333,1.247219128924647,10.4,5.0,5.133333333333334,4.24682888230213
77,10107.0,10201.0,1.0,0.0,0.3333333333333333,0.4714045207910317,11.9,0.0,3.966666666666667,5.609713797413278
78,10109.0,10136.0,4.0,3.0,2.6666666666666665,1.247219128924647,15.2,11.4,10.133333333333333,4.7394326899136585
79,10116.0,10501.0,1.0,1.0,0.6666666666666666,0.4714045207910317,24.0,24.0,16.0,11.313708498984761
80,10119.0,10300.0,2.0,0.0,0.6666666666666666,0.9428090415820634,11.0,0.0,3.6666666666666665,5.185449728701348
81,10123.0,10201.0,23.0,4.0,10.0,9.201449161228174,91.07,15.47,39.203333333333326,36.71923504407767
82,10124.0,10201.0,16.0,13.0,11.333333333333334,4.642796092394707,72.9,52.5,48.46666666666667,21.78383702554616
83,10125.0,10119.0,1.0,1.0,1.0,0.0,11.9,11.9,8.933333333333334,4.195500235040182
84,10127.0,10201.0,26.0,0.0,8.666666666666666,12.256517540566824,78.7,0.0,26.233333333333334,37.099535786254194
85,10129.0,10401.0,1.0,0.0,0.3333333333333333,0.4714045207910317,1.5,0.0,0.5,0.7071067811865476
86,10130.0,10501.0,1.0,0.0,0.3333333333333333,0.4714045207910317,23.0,0.0,7.666666666666667,10.842303978193728
87,10133.0,10421.0,4.0,0.0,1.3333333333333333,1.8856180831641267,91.0,0.0,30.333333333333332,42.897811391983886
88,10133.0,10440.0,1.0,0.0,0.3333333333333333,0.4714045207910317,125.0,0.0,41.666666666666664,58.92556509887896
89,10133.0,10443.0,1.0,0.0,0.3333333333333333,0.4714045207910317,316.0,0.0,105.33333333333333,148.963828569966
90,10137.0,10119.0,3.0,2.0,1.6666666666666667,1.247219128924647,21.9,17.8,13.233333333333334,9.505904597786694
91,10154.0,10112.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.9,0.0,1.3,1.8384776310850233
92,10154.0,10119.0,4.0,2.0,2.0,1.632993161855452,15.6,7.8,7.8,6.368673331236263
93,10161.0,10002.0,2.0,1.0,1.0,0.816496580927726,13.0,4.5,5.833333333333333,5.390320542932076
94,10163.0,10002.0,6.0,1.0,2.6666666666666665,2.3570226039551585,19.500000000000004,5.8,9.333333333333334,7.299467256055215
95,10185.0,10440.0,2.0,0.0,0.6666666666666666,0.9428090415820634,146.0,0.0,48.666666666666664,68.82506003549064
96,10190.0,10454.0,1.0,0.0,0.3333333333333333,0.4714045207910317,59.0,0.0,19.666666666666668,27.812866726670865
97,10198.0,10136.0,4.0,0.0,1.3333333333333333,1.8856180831641267,94.9,0.0,31.633333333333336,44.736289023068906
98,10199.0,10140.0,3.0,1.0,1.3333333333333333,1.247219128924647,10.0,7.1,5.7,4.200793575821915
99,10208.0,10401.0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.8,0.0,3.266666666666667,4.619764303752111
100,10211.0,10002.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.0,0.0,1.3333333333333333,1.8856180831641267
101,10211.0,10150.0,12.0,6.0,7.333333333333333,3.39934634239519,37.0,17.4,22.46666666666667,10.432428075743228
102,10214.0,10401.0,2.0,0.0,0.6666666666666666,0.9428090415820634,327.0,0.0,109.0,154.14927829866735
103,10608.0,10114.0,2.0,0.0,0.6666666666666666,0.9428090415820634,11.8,0.0,3.9333333333333336,5.562573345334174
104,10608.0,10119.0,11.0,1.0,4.0,4.96655480858378,64.9,5.9,23.600000000000005,29.302673370644303
105,10616.0,10435.0,4.0,0.0,1.3333333333333333,1.8856180831641267,52.0,0.0,17.333333333333332,24.513035081133648
106,10617.0,10141.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.7,0.0,2.9,4.101219330881975
107,10624.0,10116.0,2.0,0.0,0.6666666666666666,0.9428090415820634,17.6,0.0,5.866666666666667,8.296719565922158
108,10624.0,10119.0,2.0,1.0,1.0,0.816496580927726,17.6,8.8,8.8,7.18516991216399
109,10628.0,10152.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.592724864350674
110,10632.0,10435.0,6.0,4.0,4.333333333333333,1.247219128924647,138.9,38.5,71.8,47.447304103254034
111,10637.0,10201.0,4.0,3.0,3.3333333333333335,0.4714045207910317,16.4,12.3,13.666666666666666,1.932758535243229
112,10652.0,10141.0,3.0,2.0,2.3333333333333335,0.4714045207910317,23.9,14.9,14.933333333333332,7.307682411149393
113,10656.0,10002.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.8,0.0,1.2666666666666666,1.7913371790059205
114,10659.0,10141.0,7.0,4.0,5.0,1.4142135623730951,21.0,12.0,15.0,4.242640687119285
115,10669.0,10440.0,1.0,0.0,0.3333333333333333,0.4714045207910317,138.0,0.0,46.0,65.05382386916237
116,10669.0,10441.0,1.0,0.0,0.3333333333333333,0.4714045207910317,48.0,0.0,16.0,22.627416997969522
117,10676.0,10422.0,1.0,0.0,0.3333333333333333,0.4714045207910317,14.8,0.0,4.933333333333334,6.97678690770727
118,10678.0,15012.0,1.0,0.0,0.3333333333333333,0.4714045207910317,12.8,0.0,4.266666666666667,6.033977866125206
119,10679.0,10200.0,4.0,1.0,1.6666666666666667,1.699673171197595,31.6,7.9,13.166666666666666,13.427418052461
120,10679.0,10319.0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831214
121,10685.0,10135.0,5.0,0.0,1.6666666666666667,2.357022603955158,17.5,0.0,5.833333333333333,8.249579113843055
122,10691.0,10200.0,2.0,0.0,0.6666666666666666,0.9428090415820634,8.3,0.0,2.766666666666667,3.9126575225655627
123,10692.0,10119.0,2.0,0.0,0.6666666666666666,0.9428090415820634,8.0,0.0,2.6666666666666665,3.7712361663282534
124,10692.0,10141.0,5.0,3.0,3.0,1.632993161855452,5.0,4.0,4.0,0.816496580927726
125,10692.0,10150.0,1.0,0.0,0.3333333333333333,0.4714045207910317,1.0,0.0,0.3333333333333333,0.4714045207910317
126,10697.0,10150.0,3.0,1.0,1.3333333333333333,1.247219128924647,3.0,2.5,1.8333333333333333,1.3123346456686351
127,10701.0,10135.0,5.0,3.0,3.0,1.632993161855452,14.5,8.7,8.7,4.735680169380811
128,10702.0,10008.0,4.0,1.0,1.6666666666666667,1.699673171197595,16.0,4.0,6.666666666666667,6.79869268479038
129,10703.0,10119.0,2.0,2.0,1.3333333333333333,0.9428090415820634,11.0,11.0,7.333333333333333,5.185449728701348
130,10703.0,10201.0,2.0,2.0,1.3333333333333333,0.9428090415820634,23.6,11.0,11.533333333333333,9.642037590099351
131,10703.0,10202.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.5,0.0,1.8333333333333333,2.592724864350674
132,10704.0,10152.0,2.0,0.0,0.6666666666666666,0.9428090415820634,10.0,0.0,3.3333333333333335,4.714045207910316
133,10705.0,10141.0,4.0,1.0,2.0,1.4142135623730951,45.0,13.0,21.333333333333332,16.97710877099579
134,10706.0,10002.0,6.0,2.0,2.6666666666666665,2.494438257849294,65.2,15.6,26.933333333333334,27.79800152688838
135,10706.0,10008.0,5.0,5.0,3.3333333333333335,2.3570226039551585,34.0,34.0,22.666666666666668,16.027753706895076
136,10706.0,10100.0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289333
137,10706.0,10103.0,2.0,0.0,0.6666666666666666,0.9428090415820634,29.0,0.0,9.666666666666666,13.67073110293992
138,10706.0,10109.0,5.0,4.0,3.0,2.160246899469287,79.4,67.2,48.866666666666674,34.91106160262421
139,10706.0,10111.0,1.0,1.0,0.6666666666666666,0.4714045207910317,6.8,6.8,4.533333333333333,3.205550741379015
140,10706.0,10112.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.8,0.0,2.2666666666666666,3.205550741379015
141,10706.0,10119.0,4.0,4.0,3.3333333333333335,0.9428090415820634,37.4,27.2,26.066666666666663,9.749301969314976
142,10706.0,10141.0,24.0,3.0,9.666666666666666,10.143416036468626,331.2000000000001,41.40000000000001,133.40000000000003,139.97914130326708
143,10706.0,10152.0,1.0,1.0,0.6666666666666666,0.4714045207910317,19.8,5.8,8.533333333333333,8.311170528605196
144,10706.0,10454.0,1.0,0.0,0.3333333333333333,0.4714045207910317,36.6,0.0,12.200000000000001,17.25340546095176
145,10710.0,15012.0,3.0,3.0,2.0,1.4142135623730951,22.4,17.4,13.266666666666666,9.600462951800235
146,10714.0,10002.0,2.0,1.0,1.0,0.816496580927726,30.0,15.0,15.0,12.24744871391589
147,10715.0,10109.0,1.0,0.0,0.3333333333333333,0.4714045207910317,21.3,0.0,7.1000000000000005,10.040916292848975
148,10717.0,10119.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.8,0.0,2.2666666666666666,3.205550741379015
149,10719.0,10119.0,27.0,4.0,11.666666666666666,10.842303978193728,282.9,44.8,124.16666666666667,112.24141640034462
150,10719.0,10153.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.8,0.0,2.2666666666666666,3.205550741379015
151,10721.0,10454.0,1.0,0.0,0.3333333333333333,0.4714045207910317,168.0,0.0,56.0,79.19595949289332
152,10722.0,10420.0,6.0,1.0,2.3333333333333335,2.6246692913372702,502.0,88.0,196.66666666666666,218.8718549491663
153,10724.0,10110.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.6,0.0,2.533333333333333,3.582674358011841
154,10724.0,10116.0,11.0,6.0,7.333333333333333,2.6246692913372702,87.74999999999999,58.8,62.24666666666666,19.568648962619317
155,10724.0,10119.0,2.0,1.0,1.0,0.816496580927726,15.2,7.6,7.599999999999999,6.205374015050717
156,10726.0,10200.0,1.0,1.0,0.6666666666666666,0.4714045207910317,6.8,6.8,4.533333333333333,3.205550741379015
157,10727.0,10150.0,2.0,1.0,1.0,0.816496580927726,9.8,4.9,4.9,4.0008332465458585
158,10729.0,10113.0,3.0,0.0,1.0,1.4142135623730951,19.5,0.0,6.5,9.192388155425117
159,10729.0,10116.0,6.0,0.0,2.0,2.8284271247461903,39.0,0.0,13.0,18.384776310850235
160,10730.0,10310.0,2.0,0.0,0.6666666666666666,0.9428090415820634,15.8,0.0,5.266666666666667,7.448191428498301
161,10730.0,10312.0,3.0,0.0,1.0,1.4142135623730951,23.700000000000006,0.0,7.900000000000002,11.172287142747454
162,10732.0,10421.0,1.0,0.0,0.3333333333333333,0.4714045207910317,22.5,0.0,7.5,10.606601717798213
163,10741.0,10422.0,3.0,0.0,1.0,1.4142135623730951,17.4,0.0,5.8,8.20243866176395
164,11004.0,11030.0,2.0,0.0,0.6666666666666666,0.9428090415820634,13.1,0.0,4.366666666666666,6.175399222362515
165,11006.0,11011.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.8,0.0,2.9333333333333336,4.148359782961079
166,11014.0,11022.0,1.0,0.0,0.3333333333333333,0.4714045207910317,3.5,0.0,1.1666666666666667,1.6499158227686108
167,11026.0,11022.0,1.0,0.0,0.3333333333333333,0.4714045207910317,12.9,0.0,4.3,6.081118318204309
168,11026.0,11054.0,4.0,2.0,2.0,1.632993161855452,114.6,57.8,57.46666666666666,46.78584781272597
169,11026.0,11056.0,2.0,0.0,0.6666666666666666,0.9428090415820634,10.2,0.0,3.4,4.808326112068523
170,11026.0,11057.0,3.0,2.0,1.6666666666666667,1.247219128924647,95.9,19.8,38.56666666666667,41.338789962401606
171,11032.0,11056.0,4.0,0.0,1.3333333333333333,1.8856180831641267,18.4,0.0,6.133333333333333,8.673843182554982
172,11036.0,11022.0,1.0,0.0,0.3333333333333333,0.4714045207910317,14.9,0.0,4.966666666666667,7.023927359786373
173,11036.0,11054.0,1.0,0.0,0.3333333333333333,0.4714045207910317,29.9,0.0,9.966666666666667,14.094995171651846
174,11036.0,11056.0,2.0,1.0,1.0,0.816496580927726,10.9,10.0,6.966666666666666,4.939860546839579
175,11036.0,11057.0,8.0,5.0,4.333333333333333,3.2998316455372216,183.6,156.0,113.2,80.83365635674288
176,11039.0,11230.0,1.0,1.0,0.6666666666666666,0.4714045207910317,23.8,23.8,15.866666666666667,11.219427594826554
177,11046.0,11233.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.4,0.0,2.466666666666667,3.4883934538536345
178,11048.0,11500.0,2.0,0.0,0.6666666666666666,0.9428090415820634,28.1,0.0,9.366666666666667,13.24646703422799
179,11048.0,11501.0,2.0,1.0,1.3333333333333333,0.4714045207910317,18.8,11.9,12.533333333333333,4.878752117316704
180,11048.0,11502.0,2.0,1.0,1.0,0.816496580927726,15.0,7.5,7.5,6.123724356957945
181,11049.0,11303.0,1.0,0.0,0.3333333333333333,0.4714045207910317,5.9,0.0,1.9666666666666668,2.781286672667087
182,11052.0,11230.0,1.0,1.0,0.6666666666666666,0.4714045207910317,49.7,49.7,33.13333333333333,23.428804683314276
183,11057.0,11300.0,1.0,1.0,0.6666666666666666,0.4714045207910317,10.9,10.9,7.266666666666667,5.138309276622246
184,11057.0,11302.0,1.0,1.0,1.0,0.0,6.5,6.5,6.5,0.0
185,11057.0,11303.0,1.0,0.0,0.3333333333333333,0.4714045207910317,12.5,0.0,4.166666666666667,5.892556509887896
186,11057.0,11304.0,2.0,0.0,0.6666666666666666,0.9428090415820634,11.8,0.0,3.9333333333333336,5.562573345334174
187,11069.0,11300.0,1.0,0.0,0.3333333333333333,0.4714045207910317,24.5,0.0,8.166666666666666,11.549410759380278
188,11075.0,11302.0,1.0,0.0,0.3333333333333333,0.4714045207910317,27.0,0.0,9.0,12.727922061357855
189,11075.0,11303.0,1.0,0.0,0.3333333333333333,0.4714045207910317,18.0,0.0,6.0,8.48528137423857
190,11079.0,11500.0,2.0,1.0,1.0,0.816496580927726,41.8,7.9,16.566666666666666,18.13180140587863
191,11079.0,11501.0,2.0,1.0,1.3333333333333333,0.4714045207910317,14.0,10.9,11.933333333333332,1.461354014452198
192,11079.0,11502.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.6,0.0,2.533333333333333,3.582674358011841
193,11081.0,11008.0,1.0,1.0,0.6666666666666666,0.4714045207910317,11.7,11.7,7.8,5.5154328932550705
194,11085.0,11023.0,1.0,0.0,0.3333333333333333,0.4714045207910317,23.6,0.0,7.866666666666667,11.125146690668348
195,11091.0,11301.0,1.0,0.0,0.3333333333333333,0.4714045207910317,12.5,0.0,4.166666666666667,5.892556509887896
196,11094.0,11300.0,3.0,1.0,1.3333333333333333,1.247219128924647,32.9,9.5,14.133333333333333,13.82517831912325
197,11097.0,11230.0,1.0,0.0,0.3333333333333333,0.4714045207910317,19.8,0.0,6.6000000000000005,9.333809511662428
198,11106.0,11220.0,2.0,0.0,0.6666666666666666,0.9428090415820634,10.0,0.0,3.3333333333333335,4.714045207910316
199,11106.0,11222.0,1.0,0.0,0.3333333333333333,0.4714045207910317,14.9,0.0,4.966666666666667,7.023927359786372
200,11107.0,11020.0,1.0,0.0,0.3333333333333333,0.4714045207910317,29.8,0.0,9.933333333333334,14.047854719572744
201,11110.0,11121.0,1.0,0.0,0.3333333333333333,0.4714045207910317,25.0,0.0,8.333333333333334,11.785113019775793
202,11110.0,11201.0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.6,0.0,5.533333333333334,7.825315045131125
203,11112.0,11240.0,2.0,0.0,0.6666666666666666,0.9428090415820634,31.0,0.0,10.333333333333334,14.613540144521982
204,11114.0,11300.0,6.0,2.0,2.6666666666666665,2.494438257849294,63.9,20.0,27.96666666666667,26.688366171215666
205,11114.0,11303.0,1.0,1.0,0.6666666666666666,0.4714045207910317,24.0,8.0,10.666666666666666,9.977753031397176
206,11114.0,11304.0,1.0,1.0,0.6666666666666666,0.4714045207910317,9.5,9.0,6.166666666666667,4.365266951236265
207,11115.0,11303.0,1.0,1.0,0.6666666666666666,0.4714045207910317,25.8,25.8,17.2,12.162236636408617
208,11116.0,11111.0,2.0,0.0,0.6666666666666666,0.9428090415820634,98.0,0.0,32.666666666666664,46.19764303752111
209,11119.0,11233.0,1.0,0.0,0.3333333333333333,0.4714045207910317,34.9,0.0,11.633333333333333,16.452017775607004
210,11121.0,11233.0,1.0,0.0,0.3333333333333333,0.4714045207910317,27.9,0.0,9.299999999999999,13.152186130069785
211,11123.0,11500.0,3.0,1.0,1.3333333333333333,1.247219128924647,23.700000000000006,10.9,11.533333333333337,9.685843048261498
212,11123.0,11501.0,2.0,2.0,2.0,0.0,23.8,21.8,22.133333333333336,1.247219128924647
213,11123.0,11504.0,1.0,0.0,0.3333333333333333,0.4714045207910317,23.8,0.0,7.933333333333334,11.219427594826556
214,11127.0,11101.0,1.0,0.0,0.3333333333333333,0.4714045207910317,25.9,0.0,8.633333333333333,12.20937708848772
215,11128.0,11303.0,2.0,2.0,1.6666666666666667,0.4714045207910317,19.4,17.4,17.266666666666666,1.7987650084309383
216,11129.0,11521.0,5.0,2.0,2.3333333333333335,2.0548046676563256,109.2,37.5,48.9,45.30364223768328
217,11129.0,11522.0,1.0,0.0,0.3333333333333333,0.4714045207910317,32.5,0.0,10.833333333333334,15.320646925708528
218,11129.0,11530.0,1.0,0.0,0.3333333333333333,0.4714045207910317,20.5,0.0,6.833333333333333,9.66379267621615
219,11129.0,11531.0,5.0,2.0,2.3333333333333335,2.0548046676563256,57.8,34.4,30.73333333333333,23.738763423752488
220,11129.0,11532.0,1.0,1.0,0.6666666666666666,0.4714045207910317,9.9,7.8,5.8999999999999995,4.259107887809371
221,11129.0,11540.0,2.0,0.0,0.6666666666666666,0.9428090415820634,15.8,0.0,5.266666666666667,7.448191428498301
222,11130.0,11230.0,1.0,1.0,1.0,0.0,46.5,46.5,39.833333333333336,9.428090415820632
223,11133.0,11501.0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.5,0.0,2.1666666666666665,3.064129385141706
224,11133.0,11504.0,2.0,0.0,0.6666666666666666,0.9428090415820634,23.4,0.0,7.8,11.03086578651014
225,11137.0,11230.0,1.0,0.0,0.3333333333333333,0.4714045207910317,59.0,0.0,19.666666666666668,27.812866726670865
226,11140.0,11531.0,2.0,0.0,0.6666666666666666,0.9428090415820634,23.6,0.0,7.866666666666667,11.125146690668348
227,11144.0,11241.0,2.0,1.0,1.0,0.816496580927726,138.0,69.0,69.0,56.3382640840131
228,11146.0,11100.0,1.0,0.0,0.3333333333333333,0.4714045207910317,25.9,0.0,8.633333333333333,12.20937708848772
229,11148.0,11200.0,1.0,0.0,0.3333333333333333,0.4714045207910317,36.9,0.0,12.299999999999999,17.39482681718907
230,11149.0,11531.0,1.0,0.0,0.3333333333333333,0.4714045207910317,15.6,0.0,5.2,7.353910524340094
231,11149.0,11533.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.5,0.0,1.5,2.1213203435596424
232,11150.0,11301.0,1.0,0.0,0.3333333333333333,0.4714045207910317,19.8,0.0,6.6000000000000005,9.333809511662428
233,11150.0,11302.0,1.0,0.0,0.3333333333333333,0.4714045207910317,7.5,0.0,2.5,3.5355339059327378
234,11151.0,11230.0,1.0,0.0,0.3333333333333333,0.4714045207910317,28.5,0.0,9.5,13.435028842544403
235,11154.0,11521.0,2.0,0.0,0.6666666666666666,0.9428090415820634,50.8,0.0,16.933333333333334,23.947349656184407
236,11154.0,11522.0,1.0,0.0,0.3333333333333333,0.4714045207910317,36.0,0.0,12.0,16.97056274847714
237,11154.0,11530.0,1.0,0.0,0.3333333333333333,0.4714045207910317,12.9,0.0,4.3,6.081118318204309
238,11154.0,11531.0,3.0,0.0,1.0,1.4142135623730951,32.7,0.0,10.9,15.414927829866738
239,11154.0,11532.0,5.0,2.0,2.6666666666666665,1.699673171197595,20.2,5.8,10.299999999999999,7.009992867328753
240,11156.0,11507.0,1.0,0.0,0.3333333333333333,0.4714045207910317,4.0,0.0,1.3333333333333333,1.8856180831641267
241,11156.0,11533.0,4.0,0.0,1.3333333333333333,1.8856180831641267,4.0,0.0,1.3333333333333333,1.8856180831641267
242,11159.0,11500.0,2.0,2.0,1.6666666666666667,0.4714045207910317,25.4,19.0,16.433333333333334,8.56361813461784
243,11159.0,11501.0,8.0,5.0,4.333333333333333,3.2998316455372216,90.1,84.70000000000002,58.26666666666667,41.25969246398017
244,11159.0,11502.0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.8,0.0,2.9333333333333336,4.148359782961079
245,11159.0,11508.0,4.0,2.0,2.3333333333333335,1.247219128924647,95.6,47.8,55.76666666666666,29.808537181299066
246,11164.0,11005.0,1.0,0.0,0.3333333333333333,0.4714045207910317,69.4,0.0,23.133333333333336,32.7154737428976
247,11165.0,11011.0,1.0,1.0,0.6666666666666666,0.4714045207910317,7.0,7.0,4.666666666666667,3.299831645537222
248,11168.0,11241.0,1.0,0.0,0.3333333333333333,0.4714045207910317,98.0,0.0,32.666666666666664,46.19764303752111
249,11201.0,11220.0,1.0,1.0,0.6666666666666666,0.4714045207910317,9.9,9.9,6.6000000000000005,4.666904755831214
250,11204.0,11232.0,1.0,0.0,0.3333333333333333,0.4714045207910317,63.0,0.0,21.0,29.698484809834994
251,11204.0,11301.0,2.0,1.0,1.0,0.816496580927726,49.6,22.8,24.133333333333336,20.27105215709228
252,11209.0,11300.0,1.0,1.0,0.6666666666666666,0.4714045207910317,15.9,12.8,9.566666666666668,6.882021666794011
253,11210.0,11300.0,2.0,1.0,1.0,0.816496580927726,55.6,27.8,27.8,22.698604949790784
254,11213.0,11303.0,1.0,1.0,0.6666666666666666,0.4714045207910317,9.9,7.5,5.8,4.216633728461603
255,11215.0,11231.0,1.0,0.0,0.3333333333333333,0.4714045207910317,38.0,0.0,12.666666666666666,17.913371790059205
256,11215.0,11234.0,1.0,0.0,0.3333333333333333,0.4714045207910317,39.0,0.0,13.0,18.384776310850235
