i,i_agg_user_max,i_agg_user_max_median,i_agg_user_max_mean,i_agg_user_max_std
22021009,3,2,1.67,1.25
22021010,1,0,0.33,0.47
22021011,1,0,0.33,0.47
22021260,13,5,7.67,3.77
22021268,2,1,1.0,0.82
22030011,2,1,1.0,0.82
22030050,1,0,0.33,0.47
22032000,8,0,2.67,3.77
22032015,1,0,0.33,0.47
22034000,14,11,10.67,2.87
22034003,1,0,0.33,0.47
22034004,3,1,1.67,0.94
22034006,2,0,0.67,0.94
22034026,11,1,4.0,4.97
22035013,1,0,0.33,0.47
22036000,40,32,33.67,4.64
22036014,1,0,0.33,0.47
22040007,2,1,1.0,0.82
22040009,3,1,1.67,0.94
22040011,3,2,2.0,0.82
22040016,1,0,0.33,0.47
22041000,1,0,0.33,0.47
22071000,8,2,3.33,3.4
22071001,1,0,0.33,0.47
22100000,7,3,3.33,2.87
22100002,1,0,0.33,0.47
22100010,4,1,1.67,1.7
22100025,3,1,1.33,1.25
22100056,1,1,0.67,0.47
22101000,7,6,5.67,1.25
22101001,14,13,11.33,3.09
22101003,2,0,0.67,0.94
22101004,1,0,0.33,0.47
22101005,3,0,1.0,1.41
22101006,1,0,0.33,0.47
22101008,2,1,1.0,0.82
22102000,10,5,5.67,3.3
22102001,3,3,2.67,0.47
22102004,10,9,9.0,0.82
22102005,21,13,15.67,3.77
22102006,3,3,2.33,0.94
22102009,3,1,1.67,0.94
22102013,4,3,2.33,1.7
22102014,25,23,21.0,4.32
22103000,4,3,2.67,1.25
22103001,9,4,5.0,2.94
22103003,4,1,2.0,1.41
22103004,12,7,8.33,2.62
22103005,10,7,7.67,1.7
22103006,3,3,2.0,1.41
22103007,3,1,1.67,0.94
22103010,4,3,2.33,1.7
22103011,6,5,4.0,2.16
22103013,3,2,2.0,0.82
22110003,5,2,2.33,2.05
22110004,1,1,0.67,0.47
22110005,4,0,1.33,1.89
22110085,1,0,0.33,0.47
22111004,17,12,11.67,4.5
22111006,2,1,1.0,0.82
22111008,5,3,3.33,1.25
22111012,6,2,3.0,2.16
22111015,5,5,4.33,0.94
22111018,2,1,1.0,0.82
22111025,4,1,1.67,1.7
22111026,5,5,4.0,1.41
22111028,3,1,1.33,1.25
22111029,4,2,2.33,1.25
22111031,6,3,3.33,2.05
22111034,4,0,1.33,1.89
22120003,1,1,0.67,0.47
22120004,15,3,6.0,6.48
22120005,12,2,5.0,4.97
22120015,4,0,1.33,1.89
22120016,1,1,0.67,0.47
22120017,2,0,0.67,0.94
22120028,5,4,4.0,0.82
22120039,9,7,6.33,2.49
22120044,1,1,0.67,0.47
22120055,4,0,1.33,1.89
22130000,11,8,8.0,2.45
22130003,2,1,1.0,0.82
22130007,7,7,6.33,0.94
22130010,8,4,4.67,2.49
22130011,5,4,4.0,0.82
22130012,1,0,0.33,0.47
22130016,7,6,4.67,2.62
22130017,11,8,8.33,2.05
22130018,2,2,2.0,0.0
22130022,1,0,0.33,0.47
22130029,2,0,0.67,0.94
22131003,1,0,0.33,0.47
22131004,3,1,1.33,1.25
22131005,1,1,0.67,0.47
22132008,1,0,0.33,0.47
22132010,4,4,4.0,0.0
22160001,1,1,1.0,0.0
22170001,11,8,8.0,2.45
22170003,2,1,1.0,0.82
22170004,1,0,0.33,0.47
22171000,6,2,2.67,2.49
22171002,1,0,0.33,0.47
22171004,3,3,2.67,0.47
22172000,10,6,5.67,3.68
22172002,3,0,1.0,1.41
22172003,3,0,1.0,1.41
22172004,6,1,2.33,2.62
22172005,9,2,4.33,3.3
22172006,4,2,2.0,1.63
22172007,8,5,5.67,1.7
22172008,4,3,3.0,0.82
22172010,1,0,0.33,0.47
22172012,2,2,2.0,0.0
22172013,4,1,1.67,1.7
22180002,3,1,1.33,1.25
22180003,2,2,1.67,0.47
22190000,15,10,10.67,3.3
22190002,7,3,3.67,2.49
22500001,1,0,0.33,0.47
22500022,6,6,6.0,0.0
22500056,1,0,0.33,0.47
22500072,5,1,2.0,2.16
22500094,6,2,2.67,2.49
22500099,1,0,0.33,0.47
22500101,1,0,0.33,0.47
22501003,2,0,0.67,0.94
22503000,2,1,1.0,0.82
22511000,3,2,2.0,0.82
22520002,2,0,0.67,0.94
22600000,5,1,2.0,2.16
22600002,5,1,2.33,1.89
22601000,13,12,10.33,3.09
22601044,1,0,0.33,0.47
22602000,1,1,0.67,0.47
22602001,1,0,0.33,0.47
22603000,2,1,1.0,0.82
22603001,1,0,0.33,0.47
22603002,1,0,0.33,0.47
22604000,1,1,0.67,0.47
22610000,1,0,0.33,0.47
22610002,2,1,1.33,0.47
22620000,1,0,0.33,0.47
22621000,1,1,0.67,0.47
22630000,2,1,1.0,0.82
22630002,1,0,0.33,0.47
22630004,2,0,0.67,0.94
22630008,1,1,0.67,0.47
22630009,2,1,1.0,0.82
22630010,1,0,0.33,0.47
22630013,1,0,0.33,0.47
22630049,2,0,0.67,0.94
22631002,2,2,2.0,0.0
22631004,1,1,0.67,0.47
22631005,3,2,1.67,1.25
22671051,1,0,0.33,0.47
22671053,1,1,0.67,0.47
22671054,1,0,0.33,0.47
22671055,2,1,1.0,0.82
22671057,1,0,0.33,0.47
22671058,1,1,0.67,0.47
22671070,2,0,0.67,0.94
22671072,1,0,0.33,0.47
22671078,1,0,0.33,0.47
22671079,1,0,0.33,0.47
22701000,1,0,0.33,0.47
22701003,3,3,2.33,0.94
22701007,1,0,0.33,0.47
22701008,2,1,1.0,0.82
22701009,2,2,1.67,0.47
22701011,2,1,1.0,0.82
22701014,14,8,8.33,4.5
22701018,1,0,0.33,0.47
22701020,2,1,1.0,0.82
22701021,4,0,1.33,1.89
22702002,1,0,0.33,0.47
22702004,1,1,0.67,0.47
22702005,3,2,1.67,1.25
22702006,2,1,1.33,0.47
22710000,2,0,0.67,0.94
22710003,4,0,1.33,1.89
22710005,1,0,0.33,0.47
22710009,2,0,0.67,0.94
22711000,5,1,2.0,2.16
22712001,4,1,2.0,1.41
22713001,7,0,2.33,3.3
22713002,5,0,1.67,2.36
22713003,1,0,0.33,0.47
22713004,2,1,1.0,0.82
22713007,1,0,0.33,0.47
22713008,1,0,0.33,0.47
22714000,1,0,0.33,0.47
22714001,3,0,1.0,1.41
22714002,4,1,1.67,1.7
22715002,1,0,0.33,0.47
22715003,1,0,0.33,0.47
22715004,2,0,0.67,0.94
22715006,5,2,2.33,2.05
22715007,2,1,1.0,0.82
22716000,4,1,1.67,1.7
22716001,1,0,0.33,0.47
22716002,1,0,0.33,0.47
22716003,2,0,0.67,0.94
22716004,3,2,1.67,1.25
22716005,2,1,1.0,0.82
22800000,2,1,1.33,0.47
22800001,2,0,0.67,0.94
22801000,1,1,0.67,0.47
22802001,3,3,2.33,0.94
22821000,1,0,0.33,0.47
22830000,1,1,0.67,0.47
22830002,3,1,1.67,0.94
22830003,1,1,0.67,0.47
22830005,2,1,1.0,0.82
22830007,1,1,0.67,0.47
22840002,1,1,0.67,0.47
22850004,1,0,0.33,0.47
22851001,1,0,0.33,0.47
22870001,1,0,0.33,0.47
22870002,1,0,0.33,0.47
22870003,1,0,0.33,0.47
22870004,1,0,0.33,0.47
22870009,1,0,0.33,0.47
22870011,1,0,0.33,0.47
22870016,1,0,0.33,0.47
22870021,1,0,0.33,0.47
22900001,1,0,0.33,0.47
22900002,1,0,0.33,0.47
22900005,1,0,0.33,0.47
22901000,1,0,0.33,0.47
22902012,1,0,0.33,0.47
23110001,31,15,19.67,8.06
23110006,11,6,7.67,2.36
23110007,18,12,12.0,4.9
23110009,40,39,37.33,3.09
23110028,2,1,1.0,0.82
23110029,1,0,0.33,0.47
23110124,4,0,1.33,1.89
23110144,1,0,0.33,0.47
23110145,1,1,0.67,0.47
23110174,6,5,4.67,1.25
23110175,7,4,4.67,1.7
23110184,1,0,0.33,0.47
23110185,2,0,0.67,0.94
23110187,1,0,0.33,0.47
23110188,1,0,0.33,0.47
23110189,1,0,0.33,0.47
23110190,4,1,2.0,1.41
23110192,1,0,0.33,0.47
23110193,1,1,0.67,0.47
23112029,3,1,1.33,1.25
23112032,3,3,2.67,0.47
23112035,1,0,0.33,0.47
23112036,1,1,0.67,0.47
23113003,3,0,1.0,1.41
23113005,1,1,0.67,0.47
23113022,1,0,0.33,0.47
23113023,1,1,0.67,0.47
23113024,1,1,1.0,0.0
23113025,3,1,1.33,1.25
23113026,3,2,2.0,0.82
23113027,2,2,1.67,0.47
23120001,10,9,9.33,0.47
23120059,3,0,1.0,1.41
23121045,1,0,0.33,0.47
23121048,1,0,0.33,0.47
23121051,1,0,0.33,0.47
23121052,12,9,8.67,2.87
23121053,3,0,1.0,1.41
23121061,1,0,0.33,0.47
23130012,1,0,0.33,0.47
23130075,2,0,0.67,0.94
23130079,1,0,0.33,0.47
23131002,14,10,11.0,2.16
23132061,9,7,6.67,2.05
23132063,9,7,7.33,1.25
23132068,10,6,7.0,2.16
23132072,3,2,1.67,1.25
23133017,2,0,0.67,0.94
23134002,7,2,3.33,2.62
23134003,13,11,10.0,2.94
23135027,1,0,0.33,0.47
23135028,2,1,1.0,0.82
23135029,1,0,0.33,0.47
23142012,2,1,1.0,0.82
23150004,1,0,0.33,0.47
23171006,2,0,0.67,0.94
24000137,2,1,1.0,0.82
24000333,7,0,2.33,3.3
24000334,3,0,1.0,1.41
24000335,1,0,0.33,0.47
24000370,2,1,1.33,0.47
24000371,1,0,0.33,0.47
24000373,6,3,3.33,2.05
24000377,1,1,0.67,0.47
24000385,1,0,0.33,0.47
24000388,4,2,2.33,1.25
24000391,1,0,0.33,0.47
24000393,1,0,0.33,0.47
24010000,1,1,1.0,0.0
24010016,1,0,0.33,0.47
24010017,6,4,4.67,0.94
24010380,1,0,0.33,0.47
24010384,6,4,3.67,2.05
24010809,6,5,4.33,1.7
24010811,2,0,0.67,0.94
24010812,3,0,1.0,1.41
24010816,3,1,1.33,1.25
24010817,10,4,5.33,3.4
24010819,7,5,4.33,2.49
24010823,6,3,3.0,2.45
24010825,1,1,0.67,0.47
24010829,3,0,1.0,1.41
24010886,1,1,0.67,0.47
24011002,1,1,0.67,0.47
24011017,2,1,1.33,0.47
24011018,2,0,0.67,0.94
24011096,2,0,0.67,0.94
24011098,1,1,0.67,0.47
24011099,1,0,0.33,0.47
24011103,1,0,0.33,0.47
24011108,1,1,0.67,0.47
24011110,2,0,0.67,0.94
24011146,2,0,0.67,0.94
24012001,4,0,1.33,1.89
24012002,2,0,0.67,0.94
24012009,2,1,1.0,0.82
24012113,1,0,0.33,0.47
24012114,2,1,1.0,0.82
24012150,1,0,0.33,0.47
24012151,3,2,2.0,0.82
24030062,1,1,1.0,0.0
24030065,1,0,0.33,0.47
24032005,1,0,0.33,0.47
24100000,2,0,0.67,0.94
24100003,1,1,1.0,0.0
24100023,2,0,0.67,0.94
24101000,4,4,3.33,0.94
24101002,6,4,4.67,0.94
24101003,4,2,2.0,1.63
24101005,2,0,0.67,0.94
24101006,5,4,4.33,0.47
24101076,2,0,0.67,0.94
24102002,1,1,1.0,0.0
24102003,1,0,0.33,0.47
24102005,2,1,1.0,0.82
24112016,1,0,0.33,0.47
24112019,1,1,0.67,0.47
24220016,1,0,0.33,0.47
24220019,1,0,0.33,0.47
24220021,1,0,0.33,0.47
24220022,1,0,0.33,0.47
24400000,1,0,0.33,0.47
24401008,3,2,2.33,0.47
24401009,3,1,1.33,1.25
24401012,1,0,0.33,0.47
24403016,1,0,0.33,0.47
24403017,1,0,0.33,0.47
24403022,1,0,0.33,0.47
24403028,2,0,0.67,0.94
25005060,3,2,1.67,1.25
25012012,8,3,4.0,2.94
25100108,4,1,2.0,1.41
25100113,2,1,1.0,0.82
25101002,2,2,1.33,0.94
25101011,9,5,6.0,2.16
25101014,1,0,0.33,0.47
25101044,13,9,9.33,2.87
25101046,5,2,2.67,1.7
25102024,1,0,0.33,0.47
25110012,3,2,1.67,1.25
25111009,13,5,6.33,4.99
25111021,3,2,1.67,1.25
25111048,10,8,8.67,0.94
25111051,5,4,3.0,2.16
25112008,2,1,1.0,0.82
25120014,5,3,3.33,1.25
25120016,19,17,15.67,3.4
25120034,1,0,0.33,0.47
25120035,2,2,1.33,0.94
25120036,7,2,3.0,2.94
25121001,1,0,0.33,0.47
25121003,7,5,4.33,2.49
25121013,2,1,1.33,0.47
25121021,1,0,0.33,0.47
25121022,3,1,1.33,1.25
25121074,1,0,0.33,0.47
25130010,5,3,2.67,2.05
25130014,2,0,0.67,0.94
25150001,2,0,0.67,0.94
25405948,1,0,0.33,0.47
27000006,1,0,0.33,0.47
27000007,2,1,1.0,0.82
27000008,1,0,0.33,0.47
27000012,2,0,0.67,0.94
27000013,1,0,0.33,0.47
27000019,1,0,0.33,0.47
27000020,2,0,0.67,0.94
27000033,1,1,0.67,0.47
27000037,1,1,1.0,0.0
27000201,1,0,0.33,0.47
27000556,1,0,0.33,0.47
27000573,9,9,7.67,1.89
27000574,11,9,8.33,2.49
27000575,2,0,0.67,0.94
27000576,11,8,8.0,2.45
27000578,2,1,1.33,0.47
27000581,12,5,7.0,3.56
27000582,17,17,13.33,5.19
27000583,4,0,1.33,1.89
27002042,3,0,1.0,1.41
27002045,2,0,0.67,0.94
27002163,1,1,1.0,0.0
27002164,1,0,0.33,0.47
27002165,2,1,1.0,0.82
27002166,1,1,0.67,0.47
27002167,2,1,1.0,0.82
27002169,3,2,2.33,0.47
27002173,1,1,0.67,0.47
27002174,4,3,2.67,1.25
27002176,2,0,0.67,0.94
27002177,2,0,0.67,0.94
27002178,1,0,0.33,0.47
27002182,1,1,0.67,0.47
27002185,1,1,0.67,0.47
27002186,1,1,0.67,0.47
27002188,3,2,2.0,0.82
27002194,4,3,3.33,0.47
27002264,2,0,0.67,0.94
27002436,1,0,0.33,0.47
27002437,1,0,0.33,0.47
27002438,1,0,0.33,0.47
27002440,2,1,1.33,0.47
27002495,1,0,0.33,0.47
27002554,1,0,0.33,0.47
27002555,4,4,3.33,0.94
27002557,1,0,0.33,0.47
27002560,3,2,2.0,0.82
27002561,2,0,0.67,0.94
27002573,2,0,0.67,0.94
27002590,1,0,0.33,0.47
27002594,1,0,0.33,0.47
27002595,3,1,1.33,1.25
27002630,2,0,0.67,0.94
27002632,1,0,0.33,0.47
27030003,1,0,0.33,0.47
27030020,1,0,0.33,0.47
27100542,11,11,10.33,0.94
27200170,1,0,0.33,0.47
27200924,15,14,12.67,2.62
27200925,3,3,2.67,0.47
27200937,1,0,0.33,0.47
27200938,9,7,5.67,3.4
27200939,4,3,3.33,0.47
27200940,2,1,1.0,0.82
27200941,1,1,0.67,0.47
27201062,2,0,0.67,0.94
27240000,5,4,4.0,0.82
27300273,14,11,12.0,1.41
27300274,25,21,19.33,5.44
27300276,5,3,3.33,1.25
27300278,2,2,1.33,0.94
27300279,1,1,0.67,0.47
27300280,2,1,1.33,0.47
27300281,6,5,5.0,0.82
27300282,6,5,4.67,1.25
27300283,2,1,1.0,0.82
27300284,3,2,2.0,0.82
27400047,2,1,1.0,0.82
27400048,2,1,1.0,0.82
27400052,1,0,0.33,0.47
27400061,1,0,0.33,0.47
27400118,1,1,0.67,0.47
27400119,1,0,0.33,0.47
27400126,4,4,3.0,1.41
27400145,4,3,3.33,0.47
27400158,1,1,1.0,0.0
27400289,10,3,4.67,3.86
27400302,4,2,2.67,0.94
27400708,3,1,1.33,1.25
27400855,7,7,6.33,0.94
27401709,1,1,0.67,0.47
27401714,5,5,3.67,1.89
27401715,2,0,0.67,0.94
27401758,2,1,1.0,0.82
27401765,1,0,0.33,0.47
27410000,26,22,22.67,2.49
27410001,7,6,6.33,0.47
27410002,6,3,3.0,2.45
27410003,14,11,10.67,2.87
27410005,3,2,1.67,1.25
27410042,8,8,5.67,3.3
27410043,1,0,0.33,0.47
27410044,6,5,5.33,0.47
27410045,6,5,4.67,1.25
27421002,1,0,0.33,0.47
30000023,1,0,0.33,0.47
30000032,1,0,0.33,0.47
30000034,1,1,0.67,0.47
30000044,1,0,0.33,0.47
30000087,1,0,0.33,0.47
30000088,1,0,0.33,0.47
30001002,1,0,0.33,0.47
30006010,1,0,0.33,0.47
30010005,1,0,0.33,0.47
30010009,1,0,0.33,0.47
30010022,1,0,0.33,0.47
30010023,1,0,0.33,0.47
30010026,1,1,0.67,0.47
30010028,1,0,0.33,0.47
30011008,1,0,0.33,0.47
30011031,1,0,0.33,0.47
30011032,1,0,0.33,0.47
30011055,1,0,0.33,0.47
30012008,1,0,0.33,0.47
30020004,1,0,0.33,0.47
30020008,1,0,0.33,0.47
30040005,1,0,0.33,0.47
30042010,1,0,0.33,0.47
30052006,1,0,0.33,0.47
30103007,1,0,0.33,0.47
30120016,1,0,0.33,0.47
30120019,1,0,0.33,0.47
30121051,1,0,0.33,0.47
30124013,1,0,0.33,0.47
30124014,1,0,0.33,0.47
30125056,1,0,0.33,0.47
30126028,1,0,0.33,0.47
30126032,1,0,0.33,0.47
30133012,1,0,0.33,0.47
30151021,1,0,0.33,0.47
30161021,1,0,0.33,0.47
30161022,1,0,0.33,0.47
30161035,1,0,0.33,0.47
30161040,2,0,0.67,0.94
30161041,1,0,0.33,0.47
30161042,1,0,0.33,0.47
30161050,1,0,0.33,0.47
30161060,1,0,0.33,0.47
30161069,1,0,0.33,0.47
30161076,1,0,0.33,0.47
30161100,1,0,0.33,0.47
30161104,1,0,0.33,0.47
30164006,1,0,0.33,0.47
30165005,1,0,0.33,0.47
30165007,1,0,0.33,0.47
30165014,1,0,0.33,0.47
30166007,1,0,0.33,0.47
30166015,1,0,0.33,0.47
30166033,1,0,0.33,0.47
30167002,1,0,0.33,0.47
30169004,1,1,0.67,0.47
30170011,1,1,0.67,0.47
30172011,1,0,0.33,0.47
30175038,1,0,0.33,0.47
30175044,1,0,0.33,0.47
30202006,2,0,0.67,0.94
30215029,1,0,0.33,0.47
30231003,2,0,0.67,0.94
30231014,1,0,0.33,0.47
30233108,1,0,0.33,0.47
30250014,1,0,0.33,0.47
30300050,1,0,0.33,0.47
30304008,1,0,0.33,0.47
30304016,1,0,0.33,0.47
30304020,1,0,0.33,0.47
30304027,3,0,1.0,1.41
30308013,1,0,0.33,0.47
30310005,1,0,0.33,0.47
30314019,1,0,0.33,0.47
30320001,1,1,0.67,0.47
30320004,1,0,0.33,0.47
30320005,1,0,0.33,0.47
30320006,1,0,0.33,0.47
30321003,1,0,0.33,0.47
30321004,3,1,1.33,1.25
30321005,1,0,0.33,0.47
30321006,1,0,0.33,0.47
30321007,1,0,0.33,0.47
30321009,1,0,0.33,0.47
30321012,1,0,0.33,0.47
30321013,1,0,0.33,0.47
30321014,1,0,0.33,0.47
30321015,1,0,0.33,0.47
30321020,2,0,0.67,0.94
30322005,1,0,0.33,0.47
30323001,3,2,2.0,0.82
30323002,1,0,0.33,0.47
30330003,1,0,0.33,0.47
30331013,1,0,0.33,0.47
30332004,1,0,0.33,0.47
30333022,1,0,0.33,0.47
30334006,1,0,0.33,0.47
30334046,1,1,0.67,0.47
30335004,1,0,0.33,0.47
30335024,1,0,0.33,0.47
30336009,1,0,0.33,0.47
30337001,1,0,0.33,0.47
30337002,1,0,0.33,0.47
30338006,1,0,0.33,0.47
30341002,1,0,0.33,0.47
30348008,1,0,0.33,0.47
30348013,1,0,0.33,0.47
30348014,1,0,0.33,0.47
30348025,1,0,0.33,0.47
30348027,1,0,0.33,0.47
30348035,1,0,0.33,0.47
30348044,1,0,0.33,0.47
30350019,1,0,0.33,0.47
30351006,1,0,0.33,0.47
30351007,2,1,1.0,0.82
30352001,1,0,0.33,0.47
30352002,1,0,0.33,0.47
30353003,1,0,0.33,0.47
30354003,1,0,0.33,0.47
30355011,1,0,0.33,0.47
30355015,1,0,0.33,0.47
30356005,2,1,1.0,0.82
30356011,1,0,0.33,0.47
30358001,1,0,0.33,0.47
30361024,1,0,0.33,0.47
30362001,1,0,0.33,0.47
30365001,1,0,0.33,0.47
30365017,1,0,0.33,0.47
30365021,2,1,1.0,0.82
30380001,9,6,6.33,2.05
30380002,65,44,50.67,10.14
30380003,100,96,93.0,7.26
30393014,1,0,0.33,0.47
30420003,2,0,0.67,0.94
30444008,1,0,0.33,0.47
30444014,1,0,0.33,0.47
30444019,1,0,0.33,0.47
30444020,1,0,0.33,0.47
30444021,1,0,0.33,0.47
30444024,1,0,0.33,0.47
30444029,3,1,1.33,1.25
30445001,1,0,0.33,0.47
30445008,1,1,0.67,0.47
30447003,1,0,0.33,0.47
30448004,1,0,0.33,0.47
30448017,1,0,0.33,0.47
30451039,2,0,0.67,0.94
30500027,2,0,0.67,0.94
30500039,1,0,0.33,0.47
30503012,1,0,0.33,0.47
30503013,1,0,0.33,0.47
30504004,1,0,0.33,0.47
30504005,1,0,0.33,0.47
30504008,1,0,0.33,0.47
30504016,1,1,0.67,0.47
30504019,1,0,0.33,0.47
30504022,1,1,0.67,0.47
30510012,2,0,0.67,0.94
30510016,1,0,0.33,0.47
30510023,1,0,0.33,0.47
30512010,1,0,0.33,0.47
30512030,1,0,0.33,0.47
30514002,1,0,0.33,0.47
30514005,2,0,0.67,0.94
30514006,1,0,0.33,0.47
30514008,1,0,0.33,0.47
30514009,1,0,0.33,0.47
30514026,1,0,0.33,0.47
30514028,1,1,0.67,0.47
30514043,1,0,0.33,0.47
30515009,1,0,0.33,0.47
30515011,1,0,0.33,0.47
30521007,1,0,0.33,0.47
30522026,1,0,0.33,0.47
30522039,2,0,0.67,0.94
30522045,2,0,0.67,0.94
30530029,1,0,0.33,0.47
30541002,1,0,0.33,0.47
30541004,1,0,0.33,0.47
30541006,1,0,0.33,0.47
30541007,1,0,0.33,0.47
30551004,1,0,0.33,0.47
30553002,1,0,0.33,0.47
30602030,1,0,0.33,0.47
30602043,1,0,0.33,0.47
30634005,1,0,0.33,0.47
30634012,1,0,0.33,0.47
30634013,1,0,0.33,0.47
30634014,2,0,0.67,0.94
30634017,1,0,0.33,0.47
30641001,1,0,0.33,0.47
30700001,1,0,0.33,0.47
30700002,1,0,0.33,0.47
30701009,1,0,0.33,0.47
30701033,1,0,0.33,0.47
30706011,1,0,0.33,0.47
30710012,1,0,0.33,0.47
30710016,1,0,0.33,0.47
30710052,1,0,0.33,0.47
30710060,1,0,0.33,0.47
30710067,1,0,0.33,0.47
30710077,1,0,0.33,0.47
30710078,1,0,0.33,0.47
30723006,1,0,0.33,0.47
30723007,1,0,0.33,0.47
30727001,1,0,0.33,0.47
30727003,1,0,0.33,0.47
30728002,1,0,0.33,0.47
30800006,1,0,0.33,0.47
30803006,1,0,0.33,0.47
30804025,1,0,0.33,0.47
30804031,1,0,0.33,0.47
30812004,1,0,0.33,0.47
30820030,1,0,0.33,0.47
30820046,1,0,0.33,0.47
30821001,1,0,0.33,0.47
30821004,1,0,0.33,0.47
30821007,1,0,0.33,0.47
30821008,1,0,0.33,0.47
30821022,1,0,0.33,0.47
30821044,1,0,0.33,0.47
30821053,1,0,0.33,0.47
30822009,1,0,0.33,0.47
30822024,1,0,0.33,0.47
30822034,1,0,0.33,0.47
30832012,1,0,0.33,0.47
30840004,1,0,0.33,0.47
30903063,1,0,0.33,0.47
31001001,1,0,0.33,0.47
31001015,1,0,0.33,0.47
31001057,1,0,0.33,0.47
31001059,1,0,0.33,0.47
31001071,1,0,0.33,0.47
31003025,1,0,0.33,0.47
31003026,1,0,0.33,0.47
31003034,1,0,0.33,0.47
31003047,1,0,0.33,0.47
31004003,1,1,0.67,0.47
31004009,1,0,0.33,0.47
31004032,1,0,0.33,0.47
31010017,1,0,0.33,0.47
31012011,1,0,0.33,0.47
31017018,1,0,0.33,0.47
31021006,1,0,0.33,0.47
31021008,1,0,0.33,0.47
31021021,1,0,0.33,0.47
31021026,1,0,0.33,0.47
31021031,1,0,0.33,0.47
31022005,1,0,0.33,0.47
31023012,1,0,0.33,0.47
31024010,1,0,0.33,0.47
31028006,1,0,0.33,0.47
31029004,1,0,0.33,0.47
31031003,1,0,0.33,0.47
31032011,1,0,0.33,0.47
31042000,1,0,0.33,0.47
31042017,1,1,0.67,0.47
31042054,1,0,0.33,0.47
31047000,1,0,0.33,0.47
31049002,1,0,0.33,0.47
31049012,1,0,0.33,0.47
31131002,1,0,0.33,0.47
31133007,1,0,0.33,0.47
31135005,1,0,0.33,0.47
31137005,1,0,0.33,0.47
31302000,1,0,0.33,0.47
31423001,1,0,0.33,0.47
31425003,1,0,0.33,0.47
31425006,1,0,0.33,0.47
31425087,5,0,1.67,2.36
31425131,1,0,0.33,0.47
31425134,1,0,0.33,0.47
31425135,1,0,0.33,0.47
32012006,1,0,0.33,0.47
32013019,1,0,0.33,0.47
32030016,1,0,0.33,0.47
32043003,1,0,0.33,0.47
32143000,3,1,1.33,1.25
32143002,2,0,0.67,0.94
32203004,1,0,0.33,0.47
32214004,1,1,0.67,0.47
32300083,1,0,0.33,0.47
32314026,1,0,0.33,0.47
32316005,1,0,0.33,0.47
32316009,1,1,0.67,0.47
32316027,2,0,0.67,0.94
32316029,1,0,0.33,0.47
32322009,1,0,0.33,0.47
32322026,1,0,0.33,0.47
32323014,1,0,0.33,0.47
32325166,1,0,0.33,0.47
32325191,1,0,0.33,0.47
32325224,1,0,0.33,0.47
32325229,1,0,0.33,0.47
32325236,1,0,0.33,0.47
32325249,1,0,0.33,0.47
32350001,1,0,0.33,0.47
32352038,1,0,0.33,0.47
32352039,1,0,0.33,0.47
32360022,1,0,0.33,0.47
32360026,1,0,0.33,0.47
32361031,1,0,0.33,0.47
32368024,1,0,0.33,0.47
32403027,1,0,0.33,0.47
32416009,3,2,2.0,0.82
32416010,2,1,1.0,0.82
32736022,1,0,0.33,0.47
32821005,1,1,0.67,0.47
32917000,8,2,3.67,3.09
32917001,1,1,0.67,0.47
33001055,1,0,0.33,0.47
33007005,1,0,0.33,0.47
33018020,1,0,0.33,0.47
33060006,1,1,0.67,0.47
33060007,3,0,1.0,1.41
33060008,1,0,0.33,0.47
33060009,1,0,0.33,0.47
33060020,1,0,0.33,0.47
33060023,1,0,0.33,0.47
33060045,1,0,0.33,0.47
33060051,1,0,0.33,0.47
33060069,1,0,0.33,0.47
33064010,1,0,0.33,0.47
34032002,1,0,0.33,0.47
34038001,1,0,0.33,0.47
34051001,1,0,0.33,0.47
34051004,1,0,0.33,0.47
34053002,1,0,0.33,0.47
34100012,1,0,0.33,0.47
34101008,1,0,0.33,0.47
34101046,1,0,0.33,0.47
34101152,1,0,0.33,0.47
34113027,1,0,0.33,0.47
34121002,2,0,0.67,0.94
34121087,1,0,0.33,0.47
34121093,1,0,0.33,0.47
34121110,1,0,0.33,0.47
34127001,1,0,0.33,0.47
34135027,1,0,0.33,0.47
34200015,1,0,0.33,0.47
34203017,1,0,0.33,0.47
34204046,1,0,0.33,0.47
34204048,1,0,0.33,0.47
34204079,1,0,0.33,0.47
34204087,1,0,0.33,0.47
34204091,1,0,0.33,0.47
34204092,1,0,0.33,0.47
34204137,1,0,0.33,0.47
34204154,1,0,0.33,0.47
34204159,1,0,0.33,0.47
34204161,1,0,0.33,0.47
34204162,1,0,0.33,0.47
34207001,1,0,0.33,0.47
34207015,1,0,0.33,0.47
34211030,1,0,0.33,0.47
34211093,1,0,0.33,0.47
34211094,1,0,0.33,0.47
34212007,1,0,0.33,0.47
34212021,1,0,0.33,0.47
34220002,1,0,0.33,0.47
34220008,1,0,0.33,0.47
34220014,1,0,0.33,0.47
34220016,1,0,0.33,0.47
34220017,1,0,0.33,0.47
34225018,1,1,0.67,0.47
34225080,1,0,0.33,0.47
34225081,1,0,0.33,0.47
34226001,1,0,0.33,0.47
34240027,1,0,0.33,0.47
34250063,1,0,0.33,0.47
34304016,1,0,0.33,0.47
34304024,1,0,0.33,0.47
34333003,1,0,0.33,0.47
34511030,1,0,0.33,0.47
34511033,1,0,0.33,0.47
34511042,1,0,0.33,0.47
34511058,1,0,0.33,0.47
