i,i_user_agg_count_mean,i_user_agg_count_std,i_user_agg_count_max,i_user_agg_count_median,i_user_agg_amount_mean,i_user_agg_amount_std,i_user_agg_amount_max,i_user_agg_amount_median
14281014,2.0,0.0,2,2,13.6,0.0,13.6,13.6
14282000,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14284001,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14284008,2.0,0.0,2,2,5.0,0.0,5.0,5.0
14284009,1.0,0.0,1,1,14.9,0.0,14.9,14.9
14284014,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14284017,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14286001,1.0,0.0,1,1,3.4,0.5,3.9,3.9
14286002,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14286003,1.25,0.43,2,1,4.12,1.6,6.8,3.9
14300001,2.5,1.5,4,4,16.25,9.75,26.0,26.0
14300003,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14300004,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14300006,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14300007,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14300008,1.0,0.0,1,1,16.5,0.0,16.5,16.5
14300010,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14300038,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14300043,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14300045,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14300060,1.0,0.0,1,1,15.5,0.0,15.5,15.5
14300064,1.0,0.0,1,1,22.5,0.0,22.5,22.5
14300065,1.0,0.0,1,1,24.0,0.0,24.0,24.0
14300067,1.0,0.0,1,1,20.2,0.0,20.2,20.2
14300085,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14300086,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14300101,1.0,0.0,1,1,12.6,0.0,12.6,12.6
14300102,2.0,0.0,2,2,15.2,0.0,15.2,15.2
14300106,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14310047,1.0,0.0,1,1,18.9,0.0,18.9,18.9
14310051,2.0,0.0,2,2,59.6,0.0,59.6,59.6
14310057,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14310067,1.0,0.0,1,1,19.8,0.0,19.8,19.8
14362001,1.0,0.0,1,1,100.0,0.0,100.0,100.0
14400007,1.0,0.0,1,1,2.0,0.0,2.0,2.0
14400019,1.0,0.0,1,1,15.79,0.0,15.79,15.79
14400021,1.0,0.0,1,1,18.05,0.0,18.05,18.05
14402009,1.0,0.0,1,1,8.38,1.15,9.53,9.53
14402013,1.0,0.0,1,1,15.84,0.0,15.84,15.84
14403022,1.0,0.0,1,1,24.18,0.0,24.18,24.18
14403071,1.0,0.0,1,1,27.72,9.24,36.96,36.96
14403075,1.0,0.0,1,1,6.91,0.0,6.91,6.91
14403083,1.2,0.4,2,1,23.78,16.9,62.33,22.0
14405025,1.0,0.0,1,1,28.08,0.0,28.08,28.08
14406003,1.0,0.0,1,1,38.56,0.0,38.56,38.56
14406011,1.0,0.0,1,1,8.56,1.28,9.84,9.84
14406017,1.0,0.0,1,1,10.02,0.0,10.02,10.02
14407001,1.0,0.0,1,1,18.2,0.0,18.2,18.2
14407009,1.5,0.5,2,2,16.67,7.51,24.18,24.18
14409026,1.0,0.0,1,1,13.16,0.0,13.16,13.16
14409039,1.0,0.0,1,1,7.59,1.35,8.94,8.94
14409042,1.0,0.0,1,1,8.58,0.0,8.58,8.58
14409043,1.0,0.0,1,1,7.18,0.0,7.18,7.18
14409044,1.0,0.0,1,1,7.17,0.0,7.17,7.17
14500013,1.0,0.0,1,1,65.0,0.0,65.0,65.0
14506025,1.0,0.0,1,1,29.8,0.0,29.8,29.8
14506029,2.0,0.0,2,2,23.8,0.0,23.8,23.8
14510002,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14513017,2.0,0.0,2,2,9.0,0.0,9.0,9.0
14515001,1.0,0.0,1,1,10.55,1.13,12.5,9.9
14515013,1.0,0.0,1,1,16.9,0.0,16.9,16.9
14520008,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14521012,1.0,0.0,1,1,13.6,0.0,13.6,13.6
14521025,1.0,0.0,1,1,36.8,0.0,36.8,36.8
14521026,1.0,0.0,1,1,36.8,0.0,36.8,36.8
14521028,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14521029,1.0,0.0,1,1,36.8,0.0,36.8,36.8
14521033,1.0,0.0,1,1,42.8,0.0,42.8,42.8
14521042,2.0,0.0,2,2,21.8,0.0,21.8,21.8
14525017,1.0,0.0,1,1,16.99,0.0,16.99,16.99
14529000,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14530010,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14530014,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14530015,1.0,0.0,1,1,29.57,3.77,34.9,26.9
14530017,1.0,0.0,1,1,19.9,0.0,19.9,19.9
14530023,1.0,0.0,1,1,58.0,0.0,58.0,58.0
14531012,2.0,0.0,2,2,79.6,0.0,79.6,79.6
14531018,1.0,0.0,1,1,29.8,0.0,29.8,29.8
14531029,1.0,0.0,1,1,29.9,0.0,29.9,29.9
14531032,1.0,0.0,1,1,26.9,0.0,26.9,26.9
14533002,1.0,0.0,1,1,22.9,0.0,22.9,22.9
14533004,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14541005,1.0,0.0,1,1,27.8,0.0,27.8,27.8
14541006,1.0,0.0,1,1,27.8,0.0,27.8,27.8
14551016,2.0,0.0,2,2,37.0,0.0,37.0,37.0
14552000,2.0,0.0,2,2,29.6,0.0,29.6,29.6
14552002,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14560000,1.0,0.0,1,1,7.7,0.0,7.7,7.7
14560008,2.0,0.0,2,2,13.2,0.0,13.2,13.2
14560009,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14563003,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14570003,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14570013,1.0,0.0,1,1,27.8,0.0,27.8,27.8
14570094,1.0,0.0,1,1,66.9,0.0,66.9,66.9
14572003,1.0,0.0,1,1,59.0,0.0,59.0,59.0
14573004,1.0,0.0,1,1,10.2,0.0,10.2,10.2
14573008,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14573010,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14580009,1.0,0.0,1,1,41.9,0.0,41.9,41.9
14580017,1.0,0.0,1,1,38.0,0.0,38.0,38.0
14582016,1.0,0.0,1,1,65.0,0.0,65.0,65.0
14584091,1.0,0.0,1,1,65.0,0.0,65.0,65.0
14584161,2.0,0.0,2,2,142.0,0.0,142.0,142.0
14585004,1.0,0.0,1,1,22.9,0.0,22.9,22.9
14585005,1.0,0.0,1,1,28.8,0.0,28.8,28.8
14590021,1.0,0.0,1,1,28.8,0.0,28.8,28.8
14593014,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14593015,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14594007,1.0,0.0,1,1,2.7,0.0,2.7,2.7
14594010,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14594012,1.0,0.0,1,1,4.8,0.0,4.8,4.8
14594019,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14594022,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14594023,2.0,0.0,2,2,6.0,0.0,6.0,6.0
14594025,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14596013,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14596015,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14596016,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14600002,1.0,0.0,1,1,188.0,0.0,188.0,188.0
14630005,1.0,0.0,1,1,12.85,0.05,12.9,12.9
14630006,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14630008,2.0,0.0,2,2,33.0,0.0,33.0,33.0
14633000,2.0,0.0,2,2,11.0,0.0,11.0,11.0
14633003,1.0,0.0,1,1,5.8,0.0,5.8,5.8
14635002,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14636009,2.0,0.0,2,2,7.0,0.0,7.0,7.0
14636010,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14644000,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14644001,1.0,0.0,1,1,7.7,0.0,7.7,7.7
14650000,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14651000,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14651001,1.0,0.0,1,1,12.2,0.0,12.2,12.2
14652001,1.0,0.0,1,1,20.0,0.0,20.0,20.0
14654002,1.0,0.0,1,1,9.0,0.0,9.0,9.0
14661005,1.0,0.0,1,1,14.8,0.0,14.8,14.8
14700007,1.0,0.0,1,1,45.0,0.0,45.0,45.0
14700013,1.0,0.0,1,1,58.9,0.0,58.9,58.9
14700032,2.0,0.0,2,2,67.0,0.0,67.0,67.0
14700033,2.0,0.0,2,2,73.0,0.0,73.0,73.0
14700054,1.0,0.0,1,1,17.9,0.0,17.9,17.9
14701015,1.0,0.0,1,1,58.8,0.0,58.8,58.8
14701035,1.0,0.0,1,1,37.35,2.45,39.8,39.8
14702000,1.0,0.0,1,1,71.8,0.0,71.8,71.8
14710015,1.0,0.0,1,1,28.9,0.0,28.9,28.9
14710016,1.0,0.0,1,1,34.9,0.0,34.9,34.9
14710019,1.0,0.0,1,1,32.8,0.0,32.8,32.8
14710024,1.0,0.0,1,1,49.9,0.0,49.9,49.9
14710026,1.0,0.0,1,1,29.9,0.0,29.9,29.9
14713004,1.0,0.0,1,1,31.9,0.0,31.9,31.9
14714001,1.0,0.0,1,1,24.9,0.0,24.9,24.9
14715009,1.0,0.0,1,1,36.8,0.0,36.8,36.8
14720001,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14720016,1.0,0.0,1,1,4.6,0.0,4.6,4.6
14721017,1.0,0.0,1,1,15.1,0.0,15.1,15.1
14721018,1.0,0.0,1,1,15.1,0.0,15.1,15.1
14721019,1.0,0.0,1,1,15.1,0.0,15.1,15.1
14721020,1.0,0.0,1,1,7.2,0.3,7.5,7.5
14721021,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14721022,3.0,0.0,3,3,21.9,0.0,21.9,21.9
14721026,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14721028,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14721034,1.5,0.5,2,2,18.75,6.25,25.0,25.0
14721037,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14721039,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14721042,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14721044,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14721051,1.0,0.0,1,1,26.5,0.0,26.5,26.5
14721064,1.0,0.0,1,1,26.5,0.0,26.5,26.5
14721068,1.0,0.0,1,1,34.0,0.0,34.0,34.0
14721069,1.0,0.0,1,1,35.0,0.0,35.0,35.0
14721071,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14721073,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14721076,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14721080,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14721082,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14721083,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14722003,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14722015,2.0,1.0,3,3,10.5,6.0,16.5,16.5
14722020,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14722028,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14722029,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14722031,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14722032,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14722036,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14722043,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14722048,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14722065,1.5,0.5,2,2,6.0,2.0,8.0,8.0
14722066,1.33,0.47,2,1,5.33,1.89,8.0,4.0
14722070,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14722071,1.0,0.0,1,1,8.0,0.0,8.0,8.0
14722072,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14722073,1.0,0.0,1,1,8.0,0.0,8.0,8.0
14722090,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14722097,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14723011,1.0,0.0,1,1,1.0,0.0,1.0,1.0
14732002,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14733000,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14733004,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14733015,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14741000,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14741001,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14750011,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14750012,1.0,0.0,1,1,12.5,0.0,12.5,12.5
14750022,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14750025,1.0,0.0,1,1,11.5,0.0,11.5,11.5
14750028,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14750029,1.0,0.0,1,1,10.9,0.0,10.9,10.9
14750037,1.0,0.0,1,1,9.7,0.8,10.5,10.5
14750038,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14750040,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14750041,1.5,0.5,2,2,8.98,3.0,11.98,11.98
14750044,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14750056,1.5,0.5,2,2,14.55,4.85,19.4,19.4
14750057,1.0,0.0,1,1,9.7,0.0,9.7,9.7
14750061,1.0,0.0,1,1,13.6,0.0,13.6,13.6
14750062,2.0,0.0,2,2,25.2,0.0,25.2,25.2
14750064,1.0,0.0,1,1,7.45,1.55,9.0,9.0
14750067,2.0,1.0,3,3,10.8,3.9,14.7,14.7
14750070,1.0,0.0,1,1,19.8,0.0,19.8,19.8
14753000,1.0,0.0,1,1,19.3,0.0,19.3,19.3
14753001,1.0,0.0,1,1,19.3,0.0,19.3,19.3
14753007,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14753012,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14753025,1.0,0.0,1,1,18.9,0.0,18.9,18.9
14754001,1.0,0.0,1,1,15.8,0.0,15.8,15.8
14754011,1.0,0.0,1,1,15.9,0.0,15.9,15.9
14754017,1.0,0.0,1,1,19.9,0.0,19.9,19.9
14754018,1.0,0.0,1,1,16.9,0.0,16.9,16.9
14754022,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14754024,2.0,0.0,2,2,33.8,0.0,33.8,33.8
14754030,1.0,0.0,1,1,18.5,0.0,18.5,18.5
14761003,2.0,0.0,2,2,20.8,0.0,20.8,20.8
14763006,1.0,0.0,1,1,19.9,0.0,19.9,19.9
14770010,1.0,0.0,1,1,142.8,0.0,142.8,142.8
14770015,1.0,0.0,1,1,199.0,0.0,199.0,199.0
14770025,1.0,0.0,1,1,109.9,0.0,109.9,109.9
14772008,1.0,0.0,1,1,49.9,0.0,49.9,49.9
14772011,1.0,0.0,1,1,59.9,0.0,59.9,59.9
14772026,1.0,0.0,1,1,36.8,0.0,36.8,36.8
14774003,1.0,0.0,1,1,69.8,0.0,69.8,69.8
14774010,1.0,0.0,1,1,70.0,0.0,70.0,70.0
14774022,1.0,0.0,1,1,40.57,0.94,41.9,39.9
14775014,1.0,0.0,1,1,33.9,0.0,33.9,33.9
14800002,1.0,0.0,1,1,17.5,0.0,17.5,17.5
14800003,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14800015,1.0,0.0,1,1,1.99,0.0,1.99,1.99
14800017,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14800019,1.0,0.0,1,1,8.8,0.0,8.8,8.8
14800020,1.0,0.0,1,1,11.9,0.0,11.9,11.9
14800027,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14801002,1.0,0.0,1,1,8.5,0.0,8.5,8.5
14801005,1.0,0.0,1,1,9.0,0.0,9.0,9.0
14801006,1.0,0.0,1,1,7.2,0.0,7.2,7.2
14801009,1.0,0.0,1,1,11.99,0.0,11.99,11.99
14801010,1.0,0.0,1,1,9.5,0.0,9.5,9.5
14802006,1.0,0.0,1,1,10.0,0.0,10.0,10.0
14802009,1.0,0.0,1,1,15.0,0.0,15.0,15.0
14802010,1.0,0.0,1,1,19.9,0.0,19.9,19.9
14802011,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14802016,1.0,0.0,1,1,16.5,0.0,16.5,16.5
14802019,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14802020,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14802036,1.0,0.0,1,1,18.8,0.0,18.8,18.8
14802049,1.0,0.0,1,1,53.8,0.0,53.8,53.8
14802050,1.0,0.0,1,1,14.4,0.0,14.4,14.4
14802052,1.0,0.0,1,1,14.9,0.0,14.9,14.9
14802054,1.0,0.0,1,1,18.5,0.0,18.5,18.5
14802056,1.0,0.0,1,1,17.1,1.91,19.8,15.9
14802057,1.0,0.0,1,1,10.7,0.0,10.7,10.7
14802060,1.0,0.0,1,1,15.9,0.0,15.9,15.9
14802061,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14802063,1.0,0.0,1,1,17.9,0.0,17.9,17.9
14802066,1.0,0.0,1,1,45.8,0.0,45.8,45.8
14803001,1.0,0.0,1,1,18.9,0.0,18.9,18.9
14804010,1.0,0.0,1,1,10.7,0.0,10.7,10.7
14804024,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14811002,1.0,0.0,1,1,5.0,0.0,5.0,5.0
14811004,1.0,0.0,1,1,8.0,0.0,8.0,8.0
14811005,1.0,0.0,1,1,9.0,0.0,9.0,9.0
14811007,1.0,0.0,1,1,15.9,0.0,15.9,15.9
14811012,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14811023,1.0,0.0,1,1,16.5,0.0,16.5,16.5
14812002,1.0,0.0,1,1,7.7,0.0,7.7,7.7
14812003,1.0,0.0,1,1,22.0,0.0,22.0,22.0
14812004,1.0,0.0,1,1,18.0,0.0,18.0,18.0
14812007,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14812009,1.0,0.0,1,1,8.2,0.0,8.2,8.2
14812020,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14813000,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14813001,1.0,0.0,1,1,7.7,0.0,7.7,7.7
14813007,1.0,0.0,1,1,29.0,0.0,29.0,29.0
14814000,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14814021,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14814022,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14814026,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14815001,1.0,0.0,1,1,5.7,0.0,5.7,5.7
14815002,1.0,0.0,1,1,10.1,0.0,10.1,10.1
14815007,1.33,0.47,2,1,7.47,2.64,11.2,5.6
14815011,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14815013,1.0,0.0,1,1,5.6,0.0,5.6,5.6
14820016,1.0,0.0,1,1,29.9,0.0,29.9,29.9
14822000,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14822002,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14823000,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14826020,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14826023,1.0,0.0,1,1,4.5,0.0,4.5,4.5
14827000,1.0,0.0,1,1,17.6,0.0,17.6,17.6
14828010,1.0,0.0,1,1,16.2,0.0,16.2,16.2
14830005,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14830009,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14830013,1.0,0.0,1,1,13.8,0.0,13.8,13.8
14830014,1.0,0.0,1,1,9.3,0.0,9.3,9.3
14830016,1.0,0.0,1,1,9.3,0.0,9.3,9.3
14830021,1.0,0.0,1,1,6.8,0.0,6.8,6.8
14830029,2.0,0.0,2,2,19.8,0.0,19.8,19.8
14830031,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14830045,1.0,0.0,1,1,12.8,0.0,12.8,12.8
14831002,1.0,0.0,1,1,8.0,0.0,8.0,8.0
14831003,1.0,0.0,1,1,16.8,0.0,16.8,16.8
14831007,1.5,0.87,3,1,10.5,6.06,21.0,7.0
14831008,1.0,0.0,1,1,13.5,0.0,13.5,13.5
14831012,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14831015,1.0,0.0,1,1,9.3,0.0,9.3,9.3
14831016,1.0,0.0,1,1,11.2,0.0,11.2,11.2
14831017,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14831022,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14831027,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14831031,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14831033,1.0,0.0,1,1,2.2,0.0,2.2,2.2
14831034,1.0,0.0,1,1,4.3,0.0,4.3,4.3
14833003,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14833005,1.0,0.0,1,1,13.4,0.0,13.4,13.4
14833008,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14833011,1.0,0.0,1,1,3.7,0.0,3.7,3.7
14834017,6.0,0.0,6,6,17.4,0.0,17.4,17.4
14836000,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14836013,1.0,0.0,1,1,6.6,0.0,6.6,6.6
14836014,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14836017,1.0,0.0,1,1,24.5,0.0,24.5,24.5
14836018,1.0,0.0,1,1,25.8,0.0,25.8,25.8
14836022,1.0,0.0,1,1,7.5,0.0,7.5,7.5
14837003,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14837005,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14837006,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14837013,1.0,0.0,1,1,8.6,0.0,8.6,8.6
14838002,1.0,0.0,1,1,6.6,0.0,6.6,6.6
14839012,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14839013,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14839029,1.0,0.0,1,1,13.8,0.0,13.8,13.8
14839048,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14839049,1.0,0.0,1,1,8.2,0.0,8.2,8.2
14839051,1.0,0.0,1,1,10.8,0.0,10.8,10.8
14840002,1.0,0.0,1,1,4.0,0.0,4.0,4.0
14841008,1.67,0.94,3,1,9.03,4.01,14.7,6.2
14841011,1.0,0.0,1,1,13.9,0.0,13.9,13.9
14841016,1.0,0.0,1,1,16.2,0.0,16.2,16.2
14841018,1.0,0.0,1,1,10.25,0.65,10.9,10.9
14842003,1.0,0.0,1,1,11.8,0.0,11.8,11.8
14842012,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14842017,1.0,0.0,1,1,3.7,0.0,3.7,3.7
14842019,1.0,0.0,1,1,3.4,0.0,3.4,3.4
14842020,1.0,0.0,1,1,12.4,0.0,12.4,12.4
14842024,1.0,0.0,1,1,16.9,0.0,16.9,16.9
14842025,1.0,0.0,1,1,1.8,0.0,1.8,1.8
14843015,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14843019,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14844004,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14844010,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14844027,1.0,0.0,1,1,12.9,0.0,12.9,12.9
14844029,1.0,0.0,1,1,7.9,0.0,7.9,7.9
14844030,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14844035,1.0,0.0,1,1,4.3,0.0,4.3,4.3
14844037,1.0,0.0,1,1,4.3,0.0,4.3,4.3
14844043,1.0,0.0,1,1,14.8,0.0,14.8,14.8
14845018,1.0,0.0,1,1,9.6,0.0,9.6,9.6
14845025,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14846000,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14846012,1.0,0.0,1,1,3.9,0.0,3.9,3.9
14846014,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14846017,1.0,0.0,1,1,3.5,0.0,3.5,3.5
14846026,1.0,0.0,1,1,4.9,0.0,4.9,4.9
14847017,1.0,0.0,1,1,6.5,0.0,6.5,6.5
14847018,1.0,0.0,1,1,1.8,0.0,1.8,1.8
14850005,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14850017,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14851007,1.0,0.0,1,1,3.8,0.0,3.8,3.8
14851009,1.0,0.0,1,1,22.8,0.0,22.8,22.8
14851012,1.0,0.0,1,1,22.8,0.0,22.8,22.8
14860014,1.5,0.5,2,2,2.7,0.9,3.6,3.6
14860017,1.89,1.2,5,2,5.29,3.35,14.0,5.6
14860020,1.5,0.5,2,2,4.2,1.4,5.6,5.6
14860021,3.0,2.0,5,5,6.0,4.0,10.0,10.0
14860022,1.0,0.0,1,1,2.0,0.0,2.0,2.0
14860025,1.71,0.45,2,2,5.14,1.36,6.0,6.0
14861002,1.2,0.4,2,1,12.0,4.0,20.0,10.0
14861003,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14861012,1.0,0.0,1,1,10.5,0.0,10.5,10.5
14862005,1.0,0.0,1,1,9.6,0.0,9.6,9.6
14862007,1.0,0.0,1,1,8.9,0.0,8.9,8.9
14863007,1.0,0.0,1,1,9.9,0.0,9.9,9.9
14863008,1.0,0.0,1,1,6.0,0.0,6.0,6.0
14863011,1.0,0.0,1,1,9.8,0.0,9.8,9.8
14863013,1.0,0.0,1,1,9.6,0.0,9.6,9.6
14870001,1.0,0.0,1,1,4.3,0.0,4.3,4.3
14870003,1.0,0.0,1,1,5.7,0.0,5.7,5.7
14870004,1.0,0.0,1,1,5.5,0.0,5.5,5.5
14870005,1.0,0.0,1,1,8.8,0.0,8.8,8.8
14870009,1.0,0.0,1,1,6.9,0.0,6.9,6.9
14871000,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14872001,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14873000,1.0,0.0,1,1,5.9,0.0,5.9,5.9
14873001,1.0,0.0,1,1,9.0,0.0,9.0,9.0
14873002,1.0,0.0,1,1,1.2,0.0,1.2,1.2
14873004,1.0,0.0,1,1,1.5,0.0,1.5,1.5
14874000,1.0,0.0,1,1,7.2,0.0,7.2,7.2
14900005,5.5,3.5,9,9,13.5,9.9,23.4,23.4
14900006,2.0,0.0,2,2,3.6,0.0,3.6,3.6
14900007,3.0,1.63,5,3,5.4,2.94,9.0,5.4
14900008,4.0,0.0,4,4,7.2,0.0,7.2,7.2
14900009,2.5,1.5,4,4,13.75,3.75,17.5,17.5
14900010,1.0,0.0,1,1,2.5,0.0,2.5,2.5
14900011,4.0,0.0,4,4,14.6,0.0,14.6,14.6
14900014,2.0,0.0,2,2,4.39,0.61,5.0,5.0
14900015,1.5,0.5,2,2,1.95,0.65,2.6,2.6
14900017,2.0,0.0,2,2,5.0,0.0,5.0,5.0
14900021,1.5,0.5,2,2,3.6,1.2,4.8,4.8
14900022,1.0,0.0,1,1,2.2,0.0,2.2,2.2
14900024,1.0,0.0,1,1,3.0,0.0,3.0,3.0
14901002,2.0,0.0,2,2,4.0,0.0,4.0,4.0
14903001,2.0,0.0,2,2,4.0,0.0,4.0,4.0
14903002,2.0,0.0,2,2,3.6,0.0,3.6,3.6
14905001,2.0,0.0,2,2,6.0,0.0,6.0,6.0
14905007,1.0,0.0,1,1,4.0,2.0,6.0,6.0
14905009,1.0,0.0,1,1,1.8,0.0,1.8,1.8
