c,c_i_agg_count_unique_max,c_i_agg_count_unique_median,c_i_agg_count_unique_mean,c_i_agg_count_unique_std
25100,2,2,1.6666666666666667,0.4714045207910317
25101,5,4,4.0,0.816496580927726
25102,1,0,0.3333333333333333,0.4714045207910317
25110,1,1,0.6666666666666666,0.4714045207910317
25111,4,3,3.3333333333333335,0.4714045207910317
25112,1,1,0.6666666666666666,0.4714045207910317
25120,4,4,3.6666666666666665,0.4714045207910317
25121,4,4,3.6666666666666665,0.4714045207910317
25130,2,1,1.0,0.816496580927726
25150,1,0,0.3333333333333333,0.4714045207910317
25405,1,0,0.3333333333333333,0.4714045207910317
27000,13,12,11.666666666666666,1.247219128924647
27002,22,19,19.666666666666668,1.699673171197595
27030,2,0,0.6666666666666666,0.9428090415820634
27100,1,1,1.0,0.0
27200,6,6,6.0,0.0
27201,1,0,0.3333333333333333,0.4714045207910317
27240,1,1,1.0,0.0
27300,10,9,9.0,0.816496580927726
27400,14,12,12.666666666666666,0.9428090415820634
27410,8,8,7.666666666666667,0.4714045207910317
27421,1,0,0.3333333333333333,0.4714045207910317
30000,4,3,2.3333333333333335,1.699673171197595
30001,1,0,0.3333333333333333,0.4714045207910317
30006,1,0,0.3333333333333333,0.4714045207910317
30010,3,3,2.3333333333333335,0.9428090415820634
30011,2,1,1.3333333333333333,0.4714045207910317
30012,1,0,0.3333333333333333,0.4714045207910317
30020,1,1,0.6666666666666666,0.4714045207910317
30040,1,0,0.3333333333333333,0.4714045207910317
30042,1,0,0.3333333333333333,0.4714045207910317
30052,1,0,0.3333333333333333,0.4714045207910317
30103,1,0,0.3333333333333333,0.4714045207910317
30120,2,0,0.6666666666666666,0.9428090415820634
30121,1,0,0.3333333333333333,0.4714045207910317
30124,1,1,0.6666666666666666,0.4714045207910317
30125,1,0,0.3333333333333333,0.4714045207910317
30126,2,0,0.6666666666666666,0.9428090415820634
30133,1,0,0.3333333333333333,0.4714045207910317
30151,1,0,0.3333333333333333,0.4714045207910317
30161,12,0,4.0,5.656854249492381
30164,1,0,0.3333333333333333,0.4714045207910317
30165,2,1,1.0,0.816496580927726
30166,2,1,1.0,0.816496580927726
30167,1,0,0.3333333333333333,0.4714045207910317
30169,1,1,0.6666666666666666,0.4714045207910317
30170,1,1,0.6666666666666666,0.4714045207910317
30172,1,0,0.3333333333333333,0.4714045207910317
30175,2,0,0.6666666666666666,0.9428090415820634
30202,1,0,0.3333333333333333,0.4714045207910317
30215,1,0,0.3333333333333333,0.4714045207910317
30231,1,1,0.6666666666666666,0.4714045207910317
30233,1,0,0.3333333333333333,0.4714045207910317
30250,1,0,0.3333333333333333,0.4714045207910317
30300,1,0,0.3333333333333333,0.4714045207910317
30304,3,1,1.3333333333333333,1.247219128924647
30308,1,0,0.3333333333333333,0.4714045207910317
30310,1,0,0.3333333333333333,0.4714045207910317
30314,1,0,0.3333333333333333,0.4714045207910317
30320,3,1,1.6666666666666667,0.9428090415820634
30321,6,4,4.0,1.632993161855452
30322,1,0,0.3333333333333333,0.4714045207910317
30323,2,1,1.3333333333333333,0.4714045207910317
30330,1,0,0.3333333333333333,0.4714045207910317
30331,1,0,0.3333333333333333,0.4714045207910317
30332,1,0,0.3333333333333333,0.4714045207910317
30333,1,0,0.3333333333333333,0.4714045207910317
30334,2,1,1.0,0.816496580927726
30335,2,0,0.6666666666666666,0.9428090415820634
30336,1,0,0.3333333333333333,0.4714045207910317
30337,2,0,0.6666666666666666,0.9428090415820634
30338,1,0,0.3333333333333333,0.4714045207910317
30341,1,0,0.3333333333333333,0.4714045207910317
30348,5,2,2.3333333333333335,2.0548046676563256
30350,1,0,0.3333333333333333,0.4714045207910317
30351,2,1,1.0,0.816496580927726
30352,1,1,0.6666666666666666,0.4714045207910317
30353,1,0,0.3333333333333333,0.4714045207910317
30354,1,0,0.3333333333333333,0.4714045207910317
30355,1,1,0.6666666666666666,0.4714045207910317
30356,1,1,1.0,0.0
30358,1,0,0.3333333333333333,0.4714045207910317
30361,1,0,0.3333333333333333,0.4714045207910317
30362,1,0,0.3333333333333333,0.4714045207910317
30365,2,1,1.3333333333333333,0.4714045207910317
30380,3,3,3.0,0.0
30393,1,0,0.3333333333333333,0.4714045207910317
30420,1,0,0.3333333333333333,0.4714045207910317
30444,3,3,2.6666666666666665,0.4714045207910317
30445,1,1,1.0,0.0
30447,1,0,0.3333333333333333,0.4714045207910317
30448,1,1,0.6666666666666666,0.4714045207910317
30451,1,0,0.3333333333333333,0.4714045207910317
30500,2,0,0.6666666666666666,0.9428090415820634
30503,2,0,0.6666666666666666,0.9428090415820634
30504,4,3,2.6666666666666665,1.247219128924647
30510,2,1,1.0,0.816496580927726
30512,2,0,0.6666666666666666,0.9428090415820634
30514,6,2,3.0,2.160246899469287
30515,1,1,0.6666666666666666,0.4714045207910317
30521,1,0,0.3333333333333333,0.4714045207910317
30522,2,1,1.0,0.816496580927726
30530,1,0,0.3333333333333333,0.4714045207910317
30541,2,1,1.3333333333333333,0.4714045207910317
30551,1,0,0.3333333333333333,0.4714045207910317
30553,1,0,0.3333333333333333,0.4714045207910317
30602,1,1,0.6666666666666666,0.4714045207910317
30634,4,1,1.6666666666666667,1.699673171197595
30641,1,0,0.3333333333333333,0.4714045207910317
30700,1,1,0.6666666666666666,0.4714045207910317
30701,1,1,0.6666666666666666,0.4714045207910317
30706,1,0,0.3333333333333333,0.4714045207910317
30710,4,2,2.3333333333333335,1.247219128924647
30723,2,0,0.6666666666666666,0.9428090415820634
30727,2,0,0.6666666666666666,0.9428090415820634
30728,1,0,0.3333333333333333,0.4714045207910317
30800,1,0,0.3333333333333333,0.4714045207910317
30803,1,0,0.3333333333333333,0.4714045207910317
30804,2,0,0.6666666666666666,0.9428090415820634
30812,1,0,0.3333333333333333,0.4714045207910317
30820,1,1,0.6666666666666666,0.4714045207910317
30821,5,2,2.3333333333333335,2.0548046676563256
30822,2,1,1.0,0.816496580927726
30832,1,0,0.3333333333333333,0.4714045207910317
30840,1,0,0.3333333333333333,0.4714045207910317
30903,1,0,0.3333333333333333,0.4714045207910317
31001,3,1,1.6666666666666667,0.9428090415820634
31003,2,1,1.3333333333333333,0.4714045207910317
31004,3,1,1.3333333333333333,1.247219128924647
31010,1,0,0.3333333333333333,0.4714045207910317
31012,1,0,0.3333333333333333,0.4714045207910317
31017,1,0,0.3333333333333333,0.4714045207910317
31021,3,2,1.6666666666666667,1.247219128924647
31022,1,0,0.3333333333333333,0.4714045207910317
31023,1,0,0.3333333333333333,0.4714045207910317
31024,1,0,0.3333333333333333,0.4714045207910317
31028,1,0,0.3333333333333333,0.4714045207910317
31029,1,0,0.3333333333333333,0.4714045207910317
31031,1,0,0.3333333333333333,0.4714045207910317
31032,1,0,0.3333333333333333,0.4714045207910317
31042,2,1,1.3333333333333333,0.4714045207910317
31047,1,0,0.3333333333333333,0.4714045207910317
31049,2,0,0.6666666666666666,0.9428090415820634
31131,1,0,0.3333333333333333,0.4714045207910317
31133,1,0,0.3333333333333333,0.4714045207910317
31135,1,0,0.3333333333333333,0.4714045207910317
31137,1,0,0.3333333333333333,0.4714045207910317
31302,1,0,0.3333333333333333,0.4714045207910317
31423,1,0,0.3333333333333333,0.4714045207910317
31425,6,0,2.0,2.8284271247461903
32012,1,0,0.3333333333333333,0.4714045207910317
32013,1,0,0.3333333333333333,0.4714045207910317
32030,1,0,0.3333333333333333,0.4714045207910317
32043,1,0,0.3333333333333333,0.4714045207910317
32143,2,1,1.0,0.816496580927726
32203,1,0,0.3333333333333333,0.4714045207910317
32214,1,1,0.6666666666666666,0.4714045207910317
32300,1,0,0.3333333333333333,0.4714045207910317
32314,1,0,0.3333333333333333,0.4714045207910317
32316,3,2,1.6666666666666667,1.247219128924647
32322,1,1,0.6666666666666666,0.4714045207910317
32323,1,0,0.3333333333333333,0.4714045207910317
32325,4,2,2.0,1.632993161855452
32350,1,0,0.3333333333333333,0.4714045207910317
32352,1,1,0.6666666666666666,0.4714045207910317
32360,2,0,0.6666666666666666,0.9428090415820634
32361,1,0,0.3333333333333333,0.4714045207910317
32368,1,0,0.3333333333333333,0.4714045207910317
32403,1,0,0.3333333333333333,0.4714045207910317
32416,2,2,1.6666666666666667,0.4714045207910317
32736,1,0,0.3333333333333333,0.4714045207910317
32821,1,1,0.6666666666666666,0.4714045207910317
32917,2,2,1.6666666666666667,0.4714045207910317
33001,1,0,0.3333333333333333,0.4714045207910317
33007,1,0,0.3333333333333333,0.4714045207910317
33018,1,0,0.3333333333333333,0.4714045207910317
33060,4,3,3.3333333333333335,0.4714045207910317
33064,1,0,0.3333333333333333,0.4714045207910317
34032,1,0,0.3333333333333333,0.4714045207910317
34038,1,0,0.3333333333333333,0.4714045207910317
34051,2,0,0.6666666666666666,0.9428090415820634
34053,1,0,0.3333333333333333,0.4714045207910317
34100,1,0,0.3333333333333333,0.4714045207910317
34101,1,1,1.0,0.0
34113,1,0,0.3333333333333333,0.4714045207910317
34121,2,2,1.3333333333333333,0.9428090415820634
34127,1,0,0.3333333333333333,0.4714045207910317
34135,1,0,0.3333333333333333,0.4714045207910317
34200,1,0,0.3333333333333333,0.4714045207910317
34203,1,0,0.3333333333333333,0.4714045207910317
34204,6,3,3.6666666666666665,1.699673171197595
34207,2,0,0.6666666666666666,0.9428090415820634
34211,2,1,1.0,0.816496580927726
34212,1,1,0.6666666666666666,0.4714045207910317
34220,4,1,1.6666666666666667,1.699673171197595
34225,3,1,1.3333333333333333,1.247219128924647
34226,1,0,0.3333333333333333,0.4714045207910317
34240,1,0,0.3333333333333333,0.4714045207910317
34250,1,0,0.3333333333333333,0.4714045207910317
34304,2,0,0.6666666666666666,0.9428090415820634
34333,1,0,0.3333333333333333,0.4714045207910317
34511,3,1,1.3333333333333333,1.247219128924647
34513,3,1,1.3333333333333333,1.247219128924647
34641,1,0,0.3333333333333333,0.4714045207910317
34831,1,0,0.3333333333333333,0.4714045207910317
34900,1,0,0.3333333333333333,0.4714045207910317
36010,2,1,1.3333333333333333,0.4714045207910317
36020,1,1,0.6666666666666666,0.4714045207910317
36022,1,0,0.3333333333333333,0.4714045207910317
36023,1,0,0.3333333333333333,0.4714045207910317
36030,3,1,1.6666666666666667,0.9428090415820634
36035,1,0,0.3333333333333333,0.4714045207910317
40000,5,4,3.3333333333333335,1.699673171197595
