u,i,u_count_all,u_count_2,u_count_3,u_count_4,u_amount_all,u_amount_2,u_amount_3,u_amount_4,u_i_count_all,u_i_count_2,u_i_count_3,u_i_count_4,u_i_amount_all,u_i_amount_2,u_i_amount_3,u_i_amount_4,i_count_all,i_count_2,i_count_3,i_count_4,i_amount_all,i_amount_2,i_amount_3,i_amount_4,u_i_count_unique_all,u_i_count_unique_2,u_i_count_unique_3,u_i_count_unique_4,i_user_all,i_user_2,i_user_3,i_user_4,u_i_agg_count_max,u_i_agg_count_median,u_i_agg_count_mean,u_i_agg_count_std,u_i_agg_amount_max,u_i_agg_amount_median,u_i_agg_amount_mean,u_i_agg_amount_std,u_agg_count_max,u_agg_count_median,u_agg_count_mean,u_agg_count_std,u_agg_amount_max,u_agg_amount_median,u_agg_amount_mean,u_agg_amount_std,i_agg_count_max,i_agg_count_median,i_agg_count_mean,i_agg_count_std,i_agg_amount_max,i_agg_amount_median,i_agg_amount_mean,i_agg_amount_std,u_i_agg_count_unique_max,u_i_agg_count_unique_median,u_i_agg_count_unique_mean,u_i_agg_count_unique_std,i_agg_user_max,i_agg_user_max_median,i_agg_user_max_mean,i_agg_user_max_std,i_user_agg_count_mean,i_user_agg_count_std,i_user_agg_count_max,i_user_agg_count_median,i_user_agg_amount_mean,i_user_agg_amount_std,i_user_agg_amount_max,i_user_agg_amount_median,u_i_user_agg_count_mean,u_i_user_agg_count_std,u_i_user_agg_count_max,u_i_user_agg_count_median,u_i_user_agg_amount_mean,u_i_user_agg_amount_std,u_i_user_agg_amount_max,u_i_user_agg_amount_median
2900003105154,15110020,36.236,9.0,27.236,0,202.0,78.2,123.8,0,1.0,0.0,1.0,0,21.6,0.0,21.6,0,3.0,2.0,1.0,0,64.80000000000001,43.2,21.6,0,11,3,8,0,3,2,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,21.6,0.0,7.2,10.182337649086287,27.236,9.0,12.078666666666667,11.330153436246526,123.8,78.2,67.33333333333333,51.121902242472245,2.0,1.0,1.0,0.8164965809277259,43.2,21.6,21.600000000000005,17.636326148038886,8,3,3.6666666666666665,3.2998316455372216,2,1,1.0,0.82,1.0,0.0,1,1,21.6,0.0,21.6,21.6,1.09,0.29,2,1,18.36,13.39,36.8,18.8
2900003105154,15120000,36.236,9.0,27.236,0,202.0,78.2,123.8,0,6.0,0.0,6.0,0,15.0,0.0,15.0,0,37.0,13.0,24.0,0,92.5,32.5,60.0,0,11,3,8,0,8,4,4,0,6.0,0.0,2.0,2.8284271247461903,15.0,0.0,5.0,7.071067811865476,27.236,9.0,12.078666666666667,11.330153436246526,123.8,78.2,67.33333333333333,51.121902242472245,24.0,13.0,12.333333333333336,9.809292646374773,60.0,32.5,30.83333333333333,24.52323161593693,8,3,3.6666666666666665,3.2998316455372216,4,4,2.67,1.89,1.12,0.33,2,1,11.56,4.5,15.0,15.0,1.09,0.29,2,1,18.36,13.39,36.8,18.8
2900003105154,15200007,36.236,9.0,27.236,0,202.0,78.2,123.8,0,16.0,0.0,16.0,0,36.8,0.0,36.8,0,182.0,66.0,116.0,0,418.6,151.8,266.8,0,11,3,8,0,20,10,10,0,16.0,0.0,5.333333333333333,7.542472332656508,36.8,0.0,12.266666666666666,17.347686365109965,27.236,9.0,12.078666666666667,11.330153436246526,123.8,78.2,67.33333333333333,51.121902242472245,116.0,66.0,60.66666666666666,47.50672467018631,266.8,151.8,139.53333333333333,109.26546674142854,8,3,3.6666666666666665,3.2998316455372216,10,10,6.67,4.71,1.35,0.57,3,1,20.93,12.64,36.8,18.4,1.09,0.29,2,1,18.36,13.39,36.8,18.8
2900003105154,15343007,36.236,9.0,27.236,0,202.0,78.2,123.8,0,2.0,2.0,0.0,0,23.4,23.4,0.0,0,3.0,2.0,1.0,0,35.099999999999994,23.4,11.7,0,11,3,8,0,2,1,1,0,2.0,0.0,0.6666666666666666,0.9428090415820634,23.4,0.0,7.8,11.030865786510141,27.236,9.0,12.078666666666667,11.330153436246526,123.8,78.2,67.33333333333333,51.121902242472245,2.0,1.0,1.0,0.8164965809277259,23.4,11.7,11.699999999999998,9.553009996854394,8,3,3.6666666666666665,3.2998316455372216,1,1,0.67,0.47,1.5,0.5,2,2,17.55,5.85,23.4,23.4,1.09,0.29,2,1,18.36,13.39,36.8,18.8
2900003105154,22036000,36.236,9.0,27.236,0,202.0,78.2,123.8,0,0.514,0.0,0.514,0,2.65,0.0,2.65,0,57.736999999999995,27.439,30.298000000000002,0,367.27,177.85000000000005,189.42,0,11,3,8,0,39,22,20,0,0.514,0.0,0.17133333333333334,0.2423019236865903,2.65,0.0,0.8833333333333333,1.249221980096234,27.236,9.0,12.078666666666667,11.330153436246526,123.8,78.2,67.33333333333333,51.121902242472245,30.298,27.439,19.245666666666672,13.658702581952,189.42,177.85000000000005,122.42333333333336,86.6951387846452,8,3,3.6666666666666665,3.2998316455372216,22,20,14.0,9.93,1.21,0.52,3,1,9.42,7.42,36.21,6.17,1.09,0.29,2,1,18.36,13.39,36.8,18.8
2900003105154,22040157,36.236,9.0,27.236,0,202.0,78.2,123.8,0,0.722,0.0,0.722,0,8.65,0.0,8.65,0,2.8139999999999996,0.0,2.8139999999999996,0,33.71,0.0,33.71,0,11,3,8,0,4,0,4,0,0.722,0.0,0.2406666666666667,0.3403540640111249,8.65,0.0,2.8833333333333333,4.077649104842425,27.236,9.0,12.078666666666667,11.330153436246526,123.8,78.2,67.33333333333333,51.121902242472245,2.814,0.0,0.9379999999999998,1.326532321505963,33.71,0.0,11.236666666666665,15.89104639586568,8,3,3.6666666666666665,3.2998316455372216,4,0,1.33,1.89,1.0,0.0,1,1,8.43,1.73,10.97,8.65,1.09,0.29,2,1,18.36,13.39,36.8,18.8
2900003105154,30380002,36.236,9.0,27.236,0,202.0,78.2,123.8,0,1.0,0.0,1.0,0,0.3,0.0,0.3,0,128.0,53.0,75.0,0,38.39999999999999,15.900000000000016,22.500000000000032,0,11,3,8,0,88,46,57,0,1.0,0.0,0.3333333333333333,0.4714045207910317,0.3,0.0,0.1,0.1414213562373095,27.236,9.0,12.078666666666667,11.330153436246526,123.8,78.2,67.33333333333333,51.121902242472245,75.0,53.0,42.66666666666666,31.478387647541428,22.500000000000032,15.900000000000016,12.800000000000017,9.443516294262444,8,3,3.6666666666666665,3.2998316455372216,57,46,34.33,24.69,1.41,0.72,4,1,0.44,0.26,1.8,0.3,1.09,0.29,2,1,18.36,13.39,36.8,18.8
2900003106281,10100005,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,16.8,0.0,16.8,0,2.0,1.0,1.0,0,33.6,16.8,16.8,0,19,0,19,0,2,1,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,1.0,1.0,0.6666666666666666,0.4714045207910317,16.8,16.8,11.2,7.919595949289332,19,0,6.333333333333332,8.956685895029603,1,1,0.67,0.47,1.0,0.0,1,1,16.8,0.0,16.8,16.8,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,10103003,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,16.8,0.0,16.8,0,1.0,0.0,1.0,0,16.8,0.0,16.8,0,19,0,19,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,19,0,6.333333333333332,8.956685895029603,1,0,0.33,0.47,1.0,0.0,1,1,16.8,0.0,16.8,16.8,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,10109009,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,16.8,0.0,16.8,0,2.0,0.0,2.0,0,33.6,0.0,33.6,0,19,0,19,0,2,0,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,2.0,0.0,0.6666666666666666,0.9428090415820634,33.6,0.0,11.2,15.839191898578663,19,0,6.333333333333332,8.956685895029603,2,0,0.67,0.94,1.0,0.0,1,1,16.8,0.0,16.8,16.8,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,10109010,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,16.8,0.0,16.8,0,1.0,0.0,1.0,0,16.8,0.0,16.8,0,19,0,19,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,19,0,6.333333333333332,8.956685895029603,1,0,0.33,0.47,1.0,0.0,1,1,16.8,0.0,16.8,16.8,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,10109014,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,16.8,0.0,16.8,0,1.0,0.0,1.0,0,16.8,0.0,16.8,0,19,0,19,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,19,0,6.333333333333332,8.956685895029603,1,0,0.33,0.47,1.0,0.0,1,1,16.8,0.0,16.8,16.8,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,10109015,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,16.8,0.0,16.8,0,1.0,0.0,1.0,0,16.8,0.0,16.8,0,19,0,19,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,1.0,0.0,0.3333333333333333,0.4714045207910317,16.8,0.0,5.6000000000000005,7.919595949289332,19,0,6.333333333333332,8.956685895029603,1,0,0.33,0.47,1.0,0.0,1,1,16.8,0.0,16.8,16.8,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,10141028,31.0,0.0,31.0,0,297.5,0.0,297.5,0,2.0,0.0,2.0,0,4.0,0.0,4.0,0,6.0,0.0,6.0,0,27.2,0.0,27.2,0,19,0,19,0,3,0,3,0,2.0,0.0,0.6666666666666666,0.9428090415820634,4.0,0.0,1.3333333333333333,1.8856180831641267,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,6.0,0.0,2.0,2.8284271247461903,27.2,0.0,9.066666666666666,12.822202965516059,19,0,6.333333333333332,8.956685895029603,3,0,1.0,1.41,2.0,0.0,2,2,9.07,7.17,19.2,4.0,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,10141042,31.0,0.0,31.0,0,297.5,0.0,297.5,0,2.0,0.0,2.0,0,4.0,0.0,4.0,0,14.0,6.0,8.0,0,28.0,12.0,16.0,0,19,0,19,0,10,5,6,0,2.0,0.0,0.6666666666666666,0.9428090415820634,4.0,0.0,1.3333333333333333,1.8856180831641267,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,8.0,6.0,4.666666666666667,3.39934634239519,16.0,12.0,9.333333333333334,6.79869268479038,19,0,6.333333333333332,8.956685895029603,6,5,3.67,2.62,1.3,0.9,4,1,2.8,1.83,8.0,2.0,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,10310042,31.0,0.0,31.0,0,297.5,0.0,297.5,0,2.0,0.0,2.0,0,9.8,0.0,9.8,0,24.0,12.0,12.0,0,117.60000000000002,58.79999999999999,58.8,0,19,0,19,0,9,4,5,0,2.0,0.0,0.6666666666666666,0.9428090415820634,9.8,0.0,3.266666666666667,4.6197643037521114,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,12.0,12.0,8.0,5.656854249492381,58.8,58.79999999999999,39.2,27.718585822512654,19,0,6.333333333333332,8.956685895029603,5,4,3.0,2.16,2.33,1.49,5,2,13.07,7.3,24.5,9.8,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,14015065,31.0,0.0,31.0,0,297.5,0.0,297.5,0,2.0,0.0,2.0,0,25.6,0.0,25.6,0,3.0,0.0,3.0,0,38.40000000000001,0.0,38.40000000000001,0,19,0,19,0,2,0,2,0,2.0,0.0,0.6666666666666666,0.9428090415820634,25.6,0.0,8.533333333333333,12.067955732250411,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,3.0,0.0,1.0,1.4142135623730951,38.40000000000001,0.0,12.800000000000004,18.101933598375627,19,0,6.333333333333332,8.956685895029603,2,0,0.67,0.94,1.5,0.5,2,2,19.2,6.4,25.6,25.6,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,14205013,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,9.0,0.0,9.0,0,1.0,0.0,1.0,0,9.0,0.0,9.0,0,19,0,19,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.0,0.0,3.0,4.242640687119285,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,1.0,0.0,0.3333333333333333,0.4714045207910317,9.0,0.0,3.0,4.242640687119285,19,0,6.333333333333332,8.956685895029603,1,0,0.33,0.47,1.0,0.0,1,1,9.0,0.0,9.0,9.0,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,14572003,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,59.0,0.0,59.0,0,1.0,0.0,1.0,0,59.0,0.0,59.0,0,19,0,19,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,59.0,0.0,19.666666666666668,27.812866726670862,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,1.0,0.0,0.3333333333333333,0.4714045207910317,59.0,0.0,19.666666666666668,27.812866726670862,19,0,6.333333333333332,8.956685895029603,1,0,0.33,0.47,1.0,0.0,1,1,59.0,0.0,59.0,59.0,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,14940007,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,34.9,0.0,34.9,0,1.0,0.0,1.0,0,34.9,0.0,34.9,0,19,0,19,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,34.9,0.0,11.633333333333333,16.452017775607008,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,1.0,0.0,0.3333333333333333,0.4714045207910317,34.9,0.0,11.633333333333333,16.452017775607008,19,0,6.333333333333332,8.956685895029603,1,0,0.33,0.47,1.0,0.0,1,1,34.9,0.0,34.9,34.9,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,15116003,31.0,0.0,31.0,0,297.5,0.0,297.5,0,8.0,0.0,8.0,0,20.0,0.0,20.0,0,22.0,2.0,20.0,0,58.4,8.4,50.0,0,19,0,19,0,5,1,4,0,8.0,0.0,2.6666666666666665,3.771236166328253,20.0,0.0,6.666666666666668,9.428090415820634,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,20.0,2.0,7.333333333333332,8.993825042154695,50.0,8.4,19.466666666666665,21.86097486898108,19,0,6.333333333333332,8.956685895029603,4,1,1.67,1.7,2.2,0.98,4,2,11.68,5.26,20.0,10.0,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,23113027,31.0,0.0,31.0,0,297.5,0.0,297.5,0,2.0,0.0,2.0,0,14.0,0.0,14.0,0,17.0,7.0,10.0,0,119.0,49.0,70.0,0,19,0,19,0,10,5,6,0,2.0,0.0,0.6666666666666666,0.9428090415820634,14.0,0.0,4.666666666666667,6.599663291074443,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,10.0,7.0,5.666666666666668,4.189935029992179,70.0,49.0,39.66666666666666,29.32954520994525,19,0,6.333333333333332,8.956685895029603,6,5,3.67,2.62,1.7,1.19,4,1,11.9,8.31,28.0,7.0,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,23113028,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,6.0,0.0,6.0,0,3.0,0.0,3.0,0,18.0,0.0,18.0,0,19,0,19,0,2,0,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,6.0,0.0,2.0,2.8284271247461903,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,3.0,0.0,1.0,1.4142135623730951,18.0,0.0,6.0,8.48528137423857,19,0,6.333333333333332,8.956685895029603,2,0,0.67,0.94,1.5,0.5,2,2,9.0,3.0,12.0,12.0,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,30000087,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,9.9,0.0,9.9,0,1.0,0.0,1.0,0,9.9,0.0,9.9,0,19,0,19,0,1,0,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831213,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,1.0,0.0,0.3333333333333333,0.4714045207910317,9.9,0.0,3.3000000000000003,4.666904755831213,19,0,6.333333333333332,8.956685895029603,1,0,0.33,0.47,1.0,0.0,1,1,9.9,0.0,9.9,9.9,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,30380002,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,0.3,0.0,0.3,0,128.0,53.0,75.0,0,38.39999999999999,15.900000000000016,22.500000000000032,0,19,0,19,0,88,46,57,0,1.0,0.0,0.3333333333333333,0.4714045207910317,0.3,0.0,0.1,0.1414213562373095,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,75.0,53.0,42.66666666666666,31.478387647541428,22.500000000000032,15.900000000000016,12.800000000000017,9.443516294262444,19,0,6.333333333333332,8.956685895029603,57,46,34.33,24.69,1.41,0.72,4,1,0.44,0.26,1.8,0.3,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106281,30380003,31.0,0.0,31.0,0,297.5,0.0,297.5,0,1.0,0.0,1.0,0,0.2,0.0,0.2,0,200.0,95.0,105.0,0,40.000000000000036,18.999999999999968,20.99999999999996,0,19,0,19,0,132,72,82,0,1.0,0.0,0.3333333333333333,0.4714045207910317,0.2,0.0,0.06666666666666668,0.09428090415820636,31.0,0.0,10.333333333333334,14.613540144521982,297.5,0.0,99.16666666666669,140.24284493533193,105.0,95.0,66.66666666666667,47.3168985552613,20.99999999999996,18.999999999999968,13.333333333333306,9.463379711052244,19,0,6.333333333333332,8.956685895029603,82,72,51.33,36.53,1.45,0.89,6,1,0.3,0.21,1.4,0.2,1.26,0.44,2,1,15.66,13.24,59.0,16.8
2900003106502,14241004,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,1.0,1.0,0.0,0,2.9,2.9,0.0,0,1.0,1.0,0.0,0,2.9,2.9,0.0,0,22,21,1,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,2.9,0.0,0.9666666666666668,1.3670731102939917,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,1.0,0.0,0.3333333333333333,0.4714045207910317,2.9,0.0,0.9666666666666668,1.3670731102939917,21,1,7.333333333333332,9.672412085697939,1,0,0.33,0.47,1.0,0.0,1,1,2.9,0.0,2.9,2.9,1.05,0.21,2,1,9.79,8.34,35.0,8.28
2900003106502,14241005,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,1.0,1.0,0.0,0,2.9,2.9,0.0,0,1.0,1.0,0.0,0,2.9,2.9,0.0,0,22,21,1,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,2.9,0.0,0.9666666666666668,1.3670731102939917,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,1.0,0.0,0.3333333333333333,0.4714045207910317,2.9,0.0,0.9666666666666668,1.3670731102939917,21,1,7.333333333333332,9.672412085697939,1,0,0.33,0.47,1.0,0.0,1,1,2.9,0.0,2.9,2.9,1.05,0.21,2,1,9.79,8.34,35.0,8.28
2900003106502,14570013,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,1.0,1.0,0.0,0,27.8,27.8,0.0,0,1.0,1.0,0.0,0,27.8,27.8,0.0,0,22,21,1,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,27.8,0.0,9.266666666666667,13.10504567799068,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,1.0,0.0,0.3333333333333333,0.4714045207910317,27.8,0.0,9.266666666666667,13.10504567799068,21,1,7.333333333333332,9.672412085697939,1,0,0.33,0.47,1.0,0.0,1,1,27.8,0.0,27.8,27.8,1.05,0.21,2,1,9.79,8.34,35.0,8.28
2900003106502,14831002,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,1.0,1.0,0.0,0,8.0,8.0,0.0,0,2.0,1.0,1.0,0,16.0,8.0,8.0,0,22,21,1,0,2,1,1,0,1.0,0.0,0.3333333333333333,0.4714045207910317,8.0,0.0,2.6666666666666665,3.771236166328253,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,1.0,1.0,0.6666666666666666,0.4714045207910317,8.0,8.0,5.333333333333333,3.771236166328253,21,1,7.333333333333332,9.672412085697939,1,1,0.67,0.47,1.0,0.0,1,1,8.0,0.0,8.0,8.0,1.05,0.21,2,1,9.79,8.34,35.0,8.28
2900003106502,15110026,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,3.0,3.0,0.0,0,9.0,9.0,0.0,0,9.0,9.0,0.0,0,27.0,27.0,0.0,0,22,21,1,0,2,2,0,0,3.0,0.0,1.0,1.4142135623730951,9.0,0.0,3.0,4.242640687119285,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,9.0,0.0,3.0,4.242640687119285,27.0,0.0,9.0,12.727922061357855,21,1,7.333333333333332,9.672412085697939,2,0,0.67,0.94,1.0,0.0,1,1,13.5,4.5,18.0,18.0,1.05,0.21,2,1,9.79,8.34,35.0,8.28
2900003106502,15202002,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,2.0,2.0,0.0,0,3.4,3.4,0.0,0,8.0,8.0,0.0,0,13.6,13.6,0.0,0,22,21,1,0,2,2,0,0,2.0,0.0,0.6666666666666666,0.9428090415820634,3.4,0.0,1.1333333333333333,1.6027753706895076,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,8.0,0.0,2.6666666666666665,3.771236166328253,13.6,0.0,4.533333333333333,6.4111014827580295,21,1,7.333333333333332,9.672412085697939,2,0,0.67,0.94,1.5,0.5,2,2,6.8,3.4,10.2,10.2,1.05,0.21,2,1,9.79,8.34,35.0,8.28
2900003106502,15202037,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,1.0,1.0,0.0,0,9.0,9.0,0.0,0,4.0,2.0,2.0,0,36.0,18.0,18.0,0,22,21,1,0,3,2,2,0,1.0,0.0,0.3333333333333333,0.4714045207910317,9.0,0.0,3.0,4.242640687119285,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,2.0,2.0,1.3333333333333333,0.9428090415820634,18.0,18.0,12.0,8.48528137423857,21,1,7.333333333333332,9.672412085697939,2,2,1.33,0.94,1.33,0.47,2,1,12.0,4.24,18.0,9.0,1.05,0.21,2,1,9.79,8.34,35.0,8.28
2900003106502,15240001,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,1.0,1.0,0.0,0,22,21,1,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,1.0,0.0,0.3333333333333333,0.4714045207910317,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,1.0,0.0,0.3333333333333333,0.4714045207910317,1.0,0.0,0.3333333333333333,0.4714045207910317,21,1,7.333333333333332,9.672412085697939,1,0,0.33,0.47,1.0,0.0,1,1,1.0,0.0,1.0,1.0,1.05,0.21,2,1,9.79,8.34,35.0,8.28
2900003106502,15242010,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,1.0,1.0,0.0,0,2.5,2.5,0.0,0,1.0,1.0,0.0,0,2.5,2.5,0.0,0,22,21,1,0,1,1,0,0,1.0,0.0,0.3333333333333333,0.4714045207910317,2.5,0.0,0.8333333333333334,1.1785113019775793,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,1.0,0.0,0.3333333333333333,0.4714045207910317,2.5,0.0,0.8333333333333334,1.1785113019775793,21,1,7.333333333333332,9.672412085697939,1,0,0.33,0.47,1.0,0.0,1,1,2.5,0.0,2.5,2.5,1.05,0.21,2,1,9.79,8.34,35.0,8.28
2900003106502,22002239,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,1.0659999999999998,1.0659999999999998,0.0,0,6.37,6.37,0.0,0,26.0,14.144,11.856000000000002,0,216.67999999999995,123.51,93.17,0,22,21,1,0,21,13,9,0,1.0659999999999998,0.0,0.3553333333333333,0.5025172191632397,6.37,0.0,2.123333333333333,3.002846797438872,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,14.144,11.856000000000002,8.666666666666666,6.199035910705973,123.51,93.17,72.22666666666667,52.55249713910421,21,1,7.333333333333332,9.672412085697939,13,9,7.33,5.44,1.1,0.29,2,1,10.32,5.48,23.86,8.1,1.05,0.21,2,1,9.79,8.34,35.0,8.28
2900003106502,22036000,22.596999999999998,21.596999999999998,1.0,0,215.27,205.37,9.9,0,0.8959999999999999,0.8959999999999999,0.0,0,5.38,5.38,0.0,0,57.736999999999995,27.439,30.298000000000002,0,367.27,177.85000000000005,189.42,0,22,21,1,0,39,22,20,0,0.8959999999999999,0.0,0.29866666666666664,0.4223784506287643,5.38,0.0,1.7933333333333332,2.5361563218557506,21.597,1.0,7.532333333333333,9.953596881976328,205.37,9.9,71.75666666666667,94.56530242230616,30.298,27.439,19.245666666666672,13.658702581952,189.42,177.85000000000005,122.42333333333336,86.6951387846452,21,1,7.333333333333332,9.672412085697939,22,20,14.0,9.93,1.21,0.52,3,1,9.42,7.42,36.21,6.17,1.05,0.21,2,1,9.79,8.34,35.0,8.28
